inputs=128 keys=84 outputs=1 gates=379
iteration: 1; vars: 2570; clauses: 2441; decisions: 265
iteration: 2; vars: 3326; clauses: 4369; decisions: 943
iteration: 3; vars: 4082; clauses: 3062; decisions: 1256
iteration: 4; vars: 4838; clauses: 5074; decisions: 1541
iteration: 5; vars: 5594; clauses: 4064; decisions: 1821
iteration: 6; vars: 6350; clauses: 6076; decisions: 2531
iteration: 7; vars: 7106; clauses: 5073; decisions: 3354
iteration: 8; vars: 7862; clauses: 7069; decisions: 3681
iteration: 9; vars: 8618; clauses: 9065; decisions: 4980
iteration: 10; vars: 9374; clauses: 6292; decisions: 5930
iteration: 11; vars: 10130; clauses: 8272; decisions: 6261
iteration: 12; vars: 10886; clauses: 10252; decisions: 6600
iteration: 13; vars: 11642; clauses: 7262; decisions: 7050
iteration: 14; vars: 12398; clauses: 9242; decisions: 7360
iteration: 15; vars: 13154; clauses: 11222; decisions: 7912
iteration: 16; vars: 13910; clauses: 8205; decisions: 8289
iteration: 17; vars: 14666; clauses: 10185; decisions: 9032
iteration: 18; vars: 15422; clauses: 12165; decisions: 10411
iteration: 19; vars: 16178; clauses: 14141; decisions: 11044
iteration: 20; vars: 16934; clauses: 9447; decisions: 11922
iteration: 21; vars: 17690; clauses: 11419; decisions: 12297
iteration: 22; vars: 18446; clauses: 13391; decisions: 13516
iteration: 23; vars: 19202; clauses: 15363; decisions: 14698
iteration: 24; vars: 19958; clauses: 10556; decisions: 14980
iteration: 25; vars: 20714; clauses: 12532; decisions: 15267
iteration: 26; vars: 21470; clauses: 14508; decisions: 15775
iteration: 27; vars: 22226; clauses: 16484; decisions: 16286
iteration: 28; vars: 22982; clauses: 11771; decisions: 16706
iteration: 29; vars: 23738; clauses: 13751; decisions: 17617
iteration: 30; vars: 24494; clauses: 15731; decisions: 17958
iteration: 31; vars: 25250; clauses: 17711; decisions: 18448
iteration: 32; vars: 26006; clauses: 19691; decisions: 18732
iteration: 33; vars: 26762; clauses: 13316; decisions: 19464
iteration: 34; vars: 27518; clauses: 15292; decisions: 19966
iteration: 35; vars: 28274; clauses: 17260; decisions: 20778
iteration: 36; vars: 29030; clauses: 19224; decisions: 21680
iteration: 37; vars: 29786; clauses: 21188; decisions: 22573
iteration: 38; vars: 30542; clauses: 14878; decisions: 22843
iteration: 39; vars: 31298; clauses: 16842; decisions: 23251
iteration: 40; vars: 32054; clauses: 18806; decisions: 23941
iteration: 41; vars: 32810; clauses: 20770; decisions: 24880
iteration: 42; vars: 33566; clauses: 22738; decisions: 25160
iteration: 43; vars: 34322; clauses: 24710; decisions: 25440
iteration: 44; vars: 35078; clauses: 16717; decisions: 25720
iteration: 45; vars: 35834; clauses: 18685; decisions: 26066
iteration: 46; vars: 36590; clauses: 20649; decisions: 26393
iteration: 47; vars: 37346; clauses: 22613; decisions: 28248
iteration: 48; vars: 38102; clauses: 24569; decisions: 28531
iteration: 49; vars: 38858; clauses: 26533; decisions: 28812
iteration: 50; vars: 39614; clauses: 18676; decisions: 29093
iteration: 51; vars: 40370; clauses: 20644; decisions: 29539
iteration: 52; vars: 41126; clauses: 22612; decisions: 30252
iteration: 53; vars: 41882; clauses: 24576; decisions: 30777
iteration: 54; vars: 42638; clauses: 26544; decisions: 31074
iteration: 55; vars: 43394; clauses: 28512; decisions: 31437
iteration: 56; vars: 44150; clauses: 30480; decisions: 31782
iteration: 57; vars: 44906; clauses: 21096; decisions: 32079
iteration: 58; vars: 45662; clauses: 23056; decisions: 32482
iteration: 59; vars: 46418; clauses: 25020; decisions: 32979
iteration: 60; vars: 47174; clauses: 26984; decisions: 33904
iteration: 61; vars: 47930; clauses: 28948; decisions: 34746
iteration: 62; vars: 48686; clauses: 30912; decisions: 35123
iteration: 63; vars: 49442; clauses: 32876; decisions: 36608
iteration: 64; vars: 50198; clauses: 34836; decisions: 36999
iteration: 65; vars: 50954; clauses: 23684; decisions: 37257
iteration: 66; vars: 51710; clauses: 25644; decisions: 37532
iteration: 67; vars: 52466; clauses: 27604; decisions: 38450
iteration: 68; vars: 53222; clauses: 29568; decisions: 39073
iteration: 69; vars: 53978; clauses: 31536; decisions: 39371
iteration: 70; vars: 54734; clauses: 33504; decisions: 40483
iteration: 71; vars: 55490; clauses: 35468; decisions: 40792
iteration: 72; vars: 56246; clauses: 37436; decisions: 41101
iteration: 73; vars: 57002; clauses: 39404; decisions: 41411
iteration: 74; vars: 57758; clauses: 26970; decisions: 41699
iteration: 75; vars: 58514; clauses: 28942; decisions: 42230
iteration: 76; vars: 59270; clauses: 30910; decisions: 42558
iteration: 77; vars: 60026; clauses: 32878; decisions: 43573
iteration: 78; vars: 60782; clauses: 34838; decisions: 43847
iteration: 79; vars: 61538; clauses: 36798; decisions: 46475
iteration: 80; vars: 62294; clauses: 38766; decisions: 47357
iteration: 81; vars: 63050; clauses: 40734; decisions: 47638
iteration: 82; vars: 63806; clauses: 42702; decisions: 48068
iteration: 83; vars: 64562; clauses: 44666; decisions: 48499
iteration: 84; vars: 65318; clauses: 30630; decisions: 48765
iteration: 85; vars: 66074; clauses: 32602; decisions: 49271
iteration: 86; vars: 66830; clauses: 34574; decisions: 50033
iteration: 87; vars: 67586; clauses: 36542; decisions: 50588
iteration: 88; vars: 68342; clauses: 38510; decisions: 51179
iteration: 89; vars: 69098; clauses: 40474; decisions: 51484
iteration: 90; vars: 69854; clauses: 42434; decisions: 51803
iteration: 91; vars: 70610; clauses: 44398; decisions: 52097
iteration: 92; vars: 71366; clauses: 46362; decisions: 53199
iteration: 93; vars: 72122; clauses: 48322; decisions: 54179
iteration: 94; vars: 72878; clauses: 50286; decisions: 54703
iteration: 95; vars: 73634; clauses: 34405; decisions: 54994
iteration: 96; vars: 74390; clauses: 36369; decisions: 55714
iteration: 97; vars: 75146; clauses: 38333; decisions: 56026
iteration: 98; vars: 75902; clauses: 40297; decisions: 56336
iteration: 99; vars: 76658; clauses: 42261; decisions: 56680
iteration: 100; vars: 77414; clauses: 44225; decisions: 57670
iteration: 101; vars: 78170; clauses: 46189; decisions: 57973
iteration: 102; vars: 78926; clauses: 48153; decisions: 58590
iteration: 103; vars: 79682; clauses: 50117; decisions: 59050
iteration: 104; vars: 80438; clauses: 52085; decisions: 59746
iteration: 105; vars: 81194; clauses: 54053; decisions: 60040
iteration: 106; vars: 81950; clauses: 56021; decisions: 60344
iteration: 107; vars: 82706; clauses: 38910; decisions: 60720
iteration: 108; vars: 83462; clauses: 40878; decisions: 61073
iteration: 109; vars: 84218; clauses: 42846; decisions: 61355
iteration: 110; vars: 84974; clauses: 44814; decisions: 61641
