inputs=128 keys=38 outputs=1 gates=241
iteration: 1; vars: 1650; clauses: 1183; decisions: 674
iteration: 39; vars: 19890; clauses: 7002; decisions: 13759
iteration: 40; vars: 20370; clauses: 8212; decisions: 14085
iteration: 41; vars: 20850; clauses: 9422; decisions: 14466
iteration: 42; vars: 21330; clauses: 10632; decisions: 14817
iteration: 43; vars: 21810; clauses: 11842; decisions: 15002
iteration: 44; vars: 22290; clauses: 13052; decisions: 15375
iteration: 45; vars: 22770; clauses: 8005; decisions: 15764
iteration: 46; vars: 23250; clauses: 9215; decisions: 16030
iteration: 47; vars: 23730; clauses: 10425; decisions: 16223
iteration: 48; vars: 24210; clauses: 11635; decisions: 16637
iteration: 49; vars: 24690; clauses: 12845; decisions: 16821
iteration: 50; vars: 25170; clauses: 14055; decisions: 17047
iteration: 51; vars: 25650; clauses: 15265; decisions: 17265
iteration: 52; vars: 26130; clauses: 9132; decisions: 17407
iteration: 53; vars: 26610; clauses: 10342; decisions: 17807
iteration: 54; vars: 27090; clauses: 11552; decisions: 18463
iteration: 55; vars: 27570; clauses: 12762; decisions: 18619
iteration: 56; vars: 28050; clauses: 13972; decisions: 18786
iteration: 57; vars: 28530; clauses: 15182; decisions: 19038
iteration: 58; vars: 29010; clauses: 16392; decisions: 19520
iteration: 59; vars: 29490; clauses: 10334; decisions: 19702
iteration: 60; vars: 29970; clauses: 11544; decisions: 20016
iteration: 61; vars: 30450; clauses: 12754; decisions: 20324
iteration: 62; vars: 30930; clauses: 13964; decisions: 20701
iteration: 63; vars: 31410; clauses: 15174; decisions: 21136
iteration: 64; vars: 31890; clauses: 16384; decisions: 21480
iteration: 65; vars: 32370; clauses: 17594; decisions: 21881
iteration: 66; vars: 32850; clauses: 18804; decisions: 22294
iteration: 67; vars: 33330; clauses: 11745; decisions: 22550
iteration: 68; vars: 33810; clauses: 12955; decisions: 22694
iteration: 69; vars: 34290; clauses: 14165; decisions: 22977
iteration: 70; vars: 34770; clauses: 15375; decisions: 23359
iteration: 71; vars: 35250; clauses: 16585; decisions: 23705
iteration: 72; vars: 35730; clauses: 17795; decisions: 23867
iteration: 73; vars: 36210; clauses: 19005; decisions: 24106
iteration: 74; vars: 36690; clauses: 20215; decisions: 24359
iteration: 75; vars: 37170; clauses: 21425; decisions: 24530
iteration: 76; vars: 37650; clauses: 13180; decisions: 24724
iteration: 77; vars: 38130; clauses: 14390; decisions: 24968
iteration: 78; vars: 38610; clauses: 15600; decisions: 25210
iteration: 79; vars: 39090; clauses: 16810; decisions: 26123
iteration: 80; vars: 39570; clauses: 18020; decisions: 26382
iteration: 81; vars: 40050; clauses: 19230; decisions: 27111
iteration: 82; vars: 40530; clauses: 20440; decisions: 27790
iteration: 83; vars: 41010; clauses: 21650; decisions: 27896
iteration: 84; vars: 41490; clauses: 22860; decisions: 28183
iteration: 85; vars: 41970; clauses: 14803; decisions: 28424
iteration: 86; vars: 42450; clauses: 16013; decisions: 28686
iteration: 87; vars: 42930; clauses: 17223; decisions: 28840
iteration: 88; vars: 43410; clauses: 18433; decisions: 29319
iteration: 89; vars: 43890; clauses: 19643; decisions: 30127
iteration: 90; vars: 44370; clauses: 20853; decisions: 30277
iteration: 91; vars: 44850; clauses: 22063; decisions: 30793
iteration: 92; vars: 45330; clauses: 23273; decisions: 32020
iteration: 93; vars: 45810; clauses: 24483; decisions: 32176
iteration: 94; vars: 46290; clauses: 25693; decisions: 33538
iteration: 95; vars: 46770; clauses: 16893; decisions: 33748
iteration: 96; vars: 47250; clauses: 18103; decisions: 33904
iteration: 97; vars: 47730; clauses: 19313; decisions: 34154
iteration: 98; vars: 48210; clauses: 20523; decisions: 34682
iteration: 99; vars: 48690; clauses: 21733; decisions: 35879
iteration: 100; vars: 49170; clauses: 22943; decisions: 36025
iteration: 101; vars: 49650; clauses: 24153; decisions: 36526
iteration: 102; vars: 50130; clauses: 25363; decisions: 37170
iteration: 103; vars: 50610; clauses: 26573; decisions: 37295
iteration: 104; vars: 51090; clauses: 27783; decisions: 38053
iteration: 105; vars: 51570; clauses: 28993; decisions: 38318
iteration: 106; vars: 52050; clauses: 18943; decisions: 39216
iteration: 107; vars: 52530; clauses: 20153; decisions: 39361
iteration: 108; vars: 53010; clauses: 21363; decisions: 39628
iteration: 109; vars: 53490; clauses: 22573; decisions: 40787
iteration: 110; vars: 53970; clauses: 23783; decisions: 41155
iteration: 111; vars: 54450; clauses: 24993; decisions: 41518
iteration: 112; vars: 54930; clauses: 26203; decisions: 41962
iteration: 113; vars: 55410; clauses: 27413; decisions: 42141
iteration: 114; vars: 55890; clauses: 28623; decisions: 43779
iteration: 115; vars: 56370; clauses: 29831; decisions: 45273
iteration: 116; vars: 56850; clauses: 31039; decisions: 46627
iteration: 117; vars: 57330; clauses: 32245; decisions: 46853
iteration: 118; vars: 57810; clauses: 18739; decisions: 47221
iteration: 119; vars: 58290; clauses: 19945; decisions: 47374
iteration: 120; vars: 58770; clauses: 21151; decisions: 47489
iteration: 121; vars: 59250; clauses: 22357; decisions: 48560
iteration: 122; vars: 59730; clauses: 23563; decisions: 49413
iteration: 123; vars: 60210; clauses: 24769; decisions: 49559
iteration: 124; vars: 60690; clauses: 25975; decisions: 50659
iteration: 125; vars: 61170; clauses: 27181; decisions: 50770
iteration: 126; vars: 61650; clauses: 28387; decisions: 50873
iteration: 127; vars: 62130; clauses: 29593; decisions: 50957
iteration: 128; vars: 62610; clauses: 30799; decisions: 53401
iteration: 129; vars: 63090; clauses: 32003; decisions: 54203
iteration: 130; vars: 63570; clauses: 17581; decisions: 57011
iteration: 131; vars: 64050; clauses: 18781; decisions: 57060
iteration: 132; vars: 64530; clauses: 19981; decisions: 57366
iteration: 133; vars: 65010; clauses: 21181; decisions: 57661
iteration: 134; vars: 65490; clauses: 22365; decisions: 57775
iteration: 135; vars: 65970; clauses: 23549; decisions: 57959
iteration: 136; vars: 66450; clauses: 24733; decisions: 58769
iteration: 137; vars: 66930; clauses: 25916; decisions: 59253
iteration: 138; vars: 67410; clauses: 27100; decisions: 59415
iteration: 139; vars: 67890; clauses: 28284; decisions: 59656
iteration: 140; vars: 68370; clauses: 29468; decisions: 59947
iteration: 141; vars: 68850; clauses: 30651; decisions: 61013
iteration: 142; vars: 69330; clauses: 31833; decisions: 61241
iteration: 143; vars: 69810; clauses: 33014; decisions: 61429
iteration: 144; vars: 70290; clauses: 34182; decisions: 61499
iteration: 145; vars: 70770; clauses: 35350; decisions: 61692
finished solver loop. fail_count = 0
key=10110011100000111011101111111111101100
iteration=145; backbones_count=0; cube_count=195478; cpu_time=5.30032; maxrss=11.1133
