inputs=128 keys=53 outputs=1 gates=286
iteration: 1; vars: 1950; clauses: 1627; decisions: 899
iteration: 2; vars: 2520; clauses: 3167; decisions: 2622
iteration: 3; vars: 3090; clauses: 2232; decisions: 3554
iteration: 4; vars: 3660; clauses: 3772; decisions: 3945
iteration: 5; vars: 4230; clauses: 2776; decisions: 4884
iteration: 6; vars: 4800; clauses: 4316; decisions: 5448
iteration: 7; vars: 5370; clauses: 5856; decisions: 5713
iteration: 8; vars: 5940; clauses: 3617; decisions: 6141
iteration: 9; vars: 6510; clauses: 5157; decisions: 6456
iteration: 10; vars: 7080; clauses: 6697; decisions: 6741
iteration: 11; vars: 7650; clauses: 4370; decisions: 6964
iteration: 12; vars: 8220; clauses: 5910; decisions: 7312
iteration: 13; vars: 8790; clauses: 7450; decisions: 7536
iteration: 14; vars: 9360; clauses: 5201; decisions: 8307
iteration: 15; vars: 9930; clauses: 6741; decisions: 8508
iteration: 16; vars: 10500; clauses: 8281; decisions: 9747
iteration: 17; vars: 11070; clauses: 9821; decisions: 10136
iteration: 18; vars: 11640; clauses: 6310; decisions: 10880
iteration: 19; vars: 12210; clauses: 7850; decisions: 11118
iteration: 20; vars: 12780; clauses: 9390; decisions: 11424
iteration: 21; vars: 13350; clauses: 10930; decisions: 12591
iteration: 22; vars: 13920; clauses: 7343; decisions: 13602
iteration: 23; vars: 14490; clauses: 8883; decisions: 14083
iteration: 24; vars: 15060; clauses: 10423; decisions: 15007
iteration: 25; vars: 15630; clauses: 11963; decisions: 15199
iteration: 26; vars: 16200; clauses: 13503; decisions: 15667
iteration: 27; vars: 16770; clauses: 8668; decisions: 15877
iteration: 28; vars: 17340; clauses: 10208; decisions: 16092
iteration: 29; vars: 17910; clauses: 11748; decisions: 16302
iteration: 30; vars: 18480; clauses: 13288; decisions: 16790
iteration: 31; vars: 19050; clauses: 14828; decisions: 17023
iteration: 32; vars: 19620; clauses: 10097; decisions: 17290
iteration: 33; vars: 20190; clauses: 11637; decisions: 17599
