inputs=128 keys=65 outputs=1 gates=322
iteration: 1; vars: 2190; clauses: 1976; decisions: 1762
iteration: 2; vars: 2832; clauses: 3756; decisions: 2276
iteration: 3; vars: 3474; clauses: 2631; decisions: 3369
iteration: 4; vars: 4116; clauses: 4415; decisions: 3893
iteration: 5; vars: 4758; clauses: 3258; decisions: 4627
iteration: 6; vars: 5400; clauses: 5042; decisions: 5003
iteration: 7; vars: 6042; clauses: 6826; decisions: 5612
iteration: 8; vars: 6684; clauses: 4137; decisions: 6349
iteration: 9; vars: 7326; clauses: 5921; decisions: 6608
iteration: 10; vars: 7968; clauses: 7705; decisions: 7901
iteration: 11; vars: 8610; clauses: 5181; decisions: 8323
iteration: 12; vars: 9252; clauses: 6965; decisions: 8593
iteration: 13; vars: 9894; clauses: 8749; decisions: 8842
iteration: 14; vars: 10536; clauses: 6129; decisions: 9153
iteration: 15; vars: 11178; clauses: 7913; decisions: 9707
iteration: 16; vars: 11820; clauses: 9697; decisions: 10622
iteration: 17; vars: 12462; clauses: 11477; decisions: 11356
iteration: 18; vars: 13104; clauses: 7206; decisions: 11585
iteration: 19; vars: 13746; clauses: 8986; decisions: 12468
iteration: 20; vars: 14388; clauses: 10766; decisions: 12801
iteration: 21; vars: 15030; clauses: 12546; decisions: 13138
iteration: 22; vars: 15672; clauses: 8239; decisions: 14065
iteration: 23; vars: 16314; clauses: 10019; decisions: 14331
iteration: 24; vars: 16956; clauses: 11799; decisions: 14567
iteration: 25; vars: 17598; clauses: 13579; decisions: 14854
iteration: 26; vars: 18240; clauses: 9401; decisions: 15283
iteration: 27; vars: 18882; clauses: 11181; decisions: 16386
iteration: 28; vars: 19524; clauses: 12965; decisions: 16734
iteration: 29; vars: 20166; clauses: 14749; decisions: 17243
iteration: 30; vars: 20808; clauses: 16533; decisions: 17638
iteration: 31; vars: 21450; clauses: 10876; decisions: 17862
iteration: 32; vars: 22092; clauses: 12660; decisions: 18341
iteration: 33; vars: 22734; clauses: 14444; decisions: 18986
iteration: 34; vars: 23376; clauses: 16228; decisions: 19376
iteration: 35; vars: 24018; clauses: 18012; decisions: 19605
iteration: 36; vars: 24660; clauses: 12448; decisions: 19828
iteration: 37; vars: 25302; clauses: 14232; decisions: 20697
iteration: 38; vars: 25944; clauses: 16016; decisions: 20923
iteration: 39; vars: 26586; clauses: 17800; decisions: 21140
iteration: 40; vars: 27228; clauses: 19584; decisions: 21425
iteration: 41; vars: 27870; clauses: 21368; decisions: 22070
iteration: 42; vars: 28512; clauses: 14354; decisions: 22320
iteration: 43; vars: 29154; clauses: 16138; decisions: 22855
iteration: 44; vars: 29796; clauses: 17922; decisions: 23084
iteration: 45; vars: 30438; clauses: 19706; decisions: 23319
iteration: 46; vars: 31080; clauses: 21490; decisions: 24064
iteration: 47; vars: 31722; clauses: 23274; decisions: 24285
iteration: 48; vars: 32364; clauses: 25058; decisions: 24507
iteration: 49; vars: 33006; clauses: 16199; decisions: 25299
iteration: 50; vars: 33648; clauses: 17983; decisions: 25493
iteration: 51; vars: 34290; clauses: 19767; decisions: 26342
iteration: 52; vars: 34932; clauses: 21551; decisions: 26907
iteration: 53; vars: 35574; clauses: 23335; decisions: 27268
iteration: 54; vars: 36216; clauses: 25119; decisions: 27977
iteration: 55; vars: 36858; clauses: 26903; decisions: 28697
iteration: 56; vars: 37500; clauses: 18301; decisions: 29175
iteration: 57; vars: 38142; clauses: 20085; decisions: 29599
iteration: 58; vars: 38784; clauses: 21869; decisions: 30234
iteration: 59; vars: 39426; clauses: 23653; decisions: 30912
iteration: 60; vars: 40068; clauses: 25437; decisions: 31514
iteration: 61; vars: 40710; clauses: 27221; decisions: 31753
iteration: 62; vars: 41352; clauses: 29005; decisions: 32997
iteration: 63; vars: 41994; clauses: 30789; decisions: 33467
iteration: 64; vars: 42636; clauses: 20774; decisions: 33895
iteration: 65; vars: 43278; clauses: 22558; decisions: 34122
iteration: 66; vars: 43920; clauses: 24342; decisions: 34675
iteration: 67; vars: 44562; clauses: 26122; decisions: 34899
iteration: 68; vars: 45204; clauses: 27902; decisions: 35330
iteration: 69; vars: 45846; clauses: 29682; decisions: 35718
iteration: 70; vars: 46488; clauses: 31462; decisions: 36154
iteration: 71; vars: 47130; clauses: 33242; decisions: 37036
iteration: 72; vars: 47772; clauses: 35022; decisions: 37269
iteration: 73; vars: 48414; clauses: 36802; decisions: 38542
iteration: 74; vars: 49056; clauses: 23491; decisions: 38990
iteration: 75; vars: 49698; clauses: 25271; decisions: 39745
iteration: 76; vars: 50340; clauses: 27055; decisions: 39984
iteration: 77; vars: 50982; clauses: 28839; decisions: 41763
iteration: 78; vars: 51624; clauses: 30623; decisions: 41994
iteration: 79; vars: 52266; clauses: 32407; decisions: 42254
iteration: 80; vars: 52908; clauses: 34191; decisions: 42605
iteration: 81; vars: 53550; clauses: 35975; decisions: 42909
iteration: 82; vars: 54192; clauses: 37759; decisions: 43240
iteration: 83; vars: 54834; clauses: 39543; decisions: 44058
iteration: 84; vars: 55476; clauses: 41327; decisions: 44573
iteration: 85; vars: 56118; clauses: 26876; decisions: 44896
iteration: 86; vars: 56760; clauses: 28660; decisions: 45117
iteration: 87; vars: 57402; clauses: 30444; decisions: 45410
iteration: 88; vars: 58044; clauses: 32228; decisions: 45913
iteration: 89; vars: 58686; clauses: 34012; decisions: 46269
iteration: 90; vars: 59328; clauses: 35796; decisions: 46710
iteration: 91; vars: 59970; clauses: 37580; decisions: 47959
iteration: 92; vars: 60612; clauses: 39364; decisions: 48279
iteration: 93; vars: 61254; clauses: 41148; decisions: 48518
iteration: 94; vars: 61896; clauses: 42932; decisions: 48845
iteration: 95; vars: 62538; clauses: 44716; decisions: 49314
iteration: 96; vars: 63180; clauses: 46500; decisions: 50022
iteration: 97; vars: 63822; clauses: 30641; decisions: 50243
iteration: 98; vars: 64464; clauses: 32425; decisions: 50512
iteration: 99; vars: 65106; clauses: 34209; decisions: 50764
iteration: 100; vars: 65748; clauses: 35993; decisions: 50995
iteration: 101; vars: 66390; clauses: 37777; decisions: 52101
iteration: 102; vars: 67032; clauses: 39561; decisions: 53013
iteration: 103; vars: 67674; clauses: 41345; decisions: 53788
iteration: 104; vars: 68316; clauses: 43129; decisions: 54534
iteration: 105; vars: 68958; clauses: 44913; decisions: 54765
iteration: 106; vars: 69600; clauses: 46697; decisions: 56540
iteration: 107; vars: 70242; clauses: 48477; decisions: 56963
iteration: 108; vars: 70884; clauses: 50257; decisions: 57507
iteration: 109; vars: 71526; clauses: 52037; decisions: 57793
iteration: 110; vars: 72168; clauses: 34083; decisions: 58349
iteration: 111; vars: 72810; clauses: 35863; decisions: 58569
iteration: 112; vars: 73452; clauses: 37643; decisions: 58782
iteration: 113; vars: 74094; clauses: 39423; decisions: 61145
iteration: 114; vars: 74736; clauses: 41203; decisions: 61374
iteration: 115; vars: 75378; clauses: 42983; decisions: 61781
iteration: 116; vars: 76020; clauses: 44767; decisions: 62242
iteration: 117; vars: 76662; clauses: 46551; decisions: 64906
iteration: 118; vars: 77304; clauses: 48331; decisions: 65107
iteration: 119; vars: 77946; clauses: 50111; decisions: 65386
iteration: 120; vars: 78588; clauses: 51891; decisions: 65777
iteration: 121; vars: 79230; clauses: 53671; decisions: 66748
iteration: 122; vars: 79872; clauses: 55451; decisions: 67165
iteration: 123; vars: 80514; clauses: 57231; decisions: 67397
iteration: 124; vars: 81156; clauses: 59011; decisions: 67960
iteration: 125; vars: 81798; clauses: 38673; decisions: 68468
iteration: 126; vars: 82440; clauses: 40453; decisions: 68788
iteration: 127; vars: 83082; clauses: 42233; decisions: 68993
iteration: 128; vars: 83724; clauses: 44013; decisions: 69599
iteration: 129; vars: 84366; clauses: 45793; decisions: 69837
iteration: 130; vars: 85008; clauses: 47577; decisions: 70080
iteration: 131; vars: 85650; clauses: 49361; decisions: 70801
iteration: 132; vars: 86292; clauses: 51145; decisions: 71532
iteration: 133; vars: 86934; clauses: 52929; decisions: 71865
iteration: 134; vars: 87576; clauses: 54713; decisions: 72762
iteration: 135; vars: 88218; clauses: 56497; decisions: 73010
iteration: 136; vars: 88860; clauses: 58281; decisions: 74108
iteration: 137; vars: 89502; clauses: 60065; decisions: 74727
