inputs=128 keys=59 outputs=1 gates=304
iteration: 1; vars: 2070; clauses: 1801; decisions: 1058
iteration: 2; vars: 2676; clauses: 3473; decisions: 2390
iteration: 3; vars: 3282; clauses: 2525; decisions: 5240
iteration: 4; vars: 3888; clauses: 4197; decisions: 5481
iteration: 5; vars: 4494; clauses: 3032; decisions: 6010
iteration: 6; vars: 5100; clauses: 4704; decisions: 6315
iteration: 7; vars: 5706; clauses: 6376; decisions: 7066
iteration: 8; vars: 6312; clauses: 3943; decisions: 8129
iteration: 9; vars: 6918; clauses: 5615; decisions: 8410
iteration: 10; vars: 7524; clauses: 7287; decisions: 8655
iteration: 11; vars: 8130; clauses: 4828; decisions: 8887
iteration: 12; vars: 8736; clauses: 6500; decisions: 9235
iteration: 13; vars: 9342; clauses: 8172; decisions: 9854
iteration: 14; vars: 9948; clauses: 5794; decisions: 10096
iteration: 15; vars: 10554; clauses: 7466; decisions: 10332
iteration: 16; vars: 11160; clauses: 9138; decisions: 10754
iteration: 17; vars: 11766; clauses: 10810; decisions: 11168
iteration: 18; vars: 12372; clauses: 7003; decisions: 11415
iteration: 19; vars: 12978; clauses: 8675; decisions: 11817
iteration: 20; vars: 13584; clauses: 10347; decisions: 12884
iteration: 21; vars: 14190; clauses: 12019; decisions: 13214
iteration: 22; vars: 14796; clauses: 8176; decisions: 14745
iteration: 23; vars: 15402; clauses: 9848; decisions: 15129
iteration: 24; vars: 16008; clauses: 11520; decisions: 15347
iteration: 25; vars: 16614; clauses: 13192; decisions: 15610
iteration: 26; vars: 17220; clauses: 14864; decisions: 16456
iteration: 27; vars: 17826; clauses: 9644; decisions: 16831
iteration: 28; vars: 18432; clauses: 11316; decisions: 17058
iteration: 29; vars: 19038; clauses: 12988; decisions: 18029
iteration: 30; vars: 19644; clauses: 14660; decisions: 18251
iteration: 31; vars: 20250; clauses: 16332; decisions: 18493
iteration: 32; vars: 20856; clauses: 11038; decisions: 18713
iteration: 33; vars: 21462; clauses: 12710; decisions: 18961
iteration: 34; vars: 22068; clauses: 14382; decisions: 19219
iteration: 35; vars: 22674; clauses: 16054; decisions: 20839
iteration: 36; vars: 23280; clauses: 17726; decisions: 21057
iteration: 37; vars: 23886; clauses: 19398; decisions: 21558
iteration: 38; vars: 24492; clauses: 12702; decisions: 22720
iteration: 39; vars: 25098; clauses: 14374; decisions: 22940
iteration: 40; vars: 25704; clauses: 16046; decisions: 24163
iteration: 41; vars: 26310; clauses: 17718; decisions: 24487
iteration: 42; vars: 26916; clauses: 19390; decisions: 24851
iteration: 43; vars: 27522; clauses: 21062; decisions: 25807
iteration: 44; vars: 28128; clauses: 14435; decisions: 26184
iteration: 45; vars: 28734; clauses: 16107; decisions: 26397
iteration: 46; vars: 29340; clauses: 17779; decisions: 27229
iteration: 47; vars: 29946; clauses: 19451; decisions: 27935
iteration: 48; vars: 30552; clauses: 21123; decisions: 28228
iteration: 49; vars: 31158; clauses: 22795; decisions: 28942
iteration: 50; vars: 31764; clauses: 24467; decisions: 30820
iteration: 51; vars: 32370; clauses: 16519; decisions: 31926
iteration: 52; vars: 32976; clauses: 18191; decisions: 33213
iteration: 53; vars: 33582; clauses: 19863; decisions: 33445
iteration: 54; vars: 34188; clauses: 21535; decisions: 33681
iteration: 55; vars: 34794; clauses: 23207; decisions: 33916
iteration: 56; vars: 35400; clauses: 24879; decisions: 34809
iteration: 57; vars: 36006; clauses: 26551; decisions: 37070
iteration: 58; vars: 36612; clauses: 28223; decisions: 37573
iteration: 59; vars: 37218; clauses: 19019; decisions: 37764
iteration: 60; vars: 37824; clauses: 20691; decisions: 38609
iteration: 61; vars: 38430; clauses: 22363; decisions: 38843
iteration: 62; vars: 39036; clauses: 24035; decisions: 39084
iteration: 63; vars: 39642; clauses: 25707; decisions: 39329
iteration: 64; vars: 40248; clauses: 27379; decisions: 39582
iteration: 65; vars: 40854; clauses: 29051; decisions: 39809
iteration: 66; vars: 41460; clauses: 30723; decisions: 40024
iteration: 67; vars: 42066; clauses: 32395; decisions: 40236
iteration: 68; vars: 42672; clauses: 21877; decisions: 40409
iteration: 69; vars: 43278; clauses: 23549; decisions: 40586
iteration: 70; vars: 43884; clauses: 25221; decisions: 41042
iteration: 71; vars: 44490; clauses: 26893; decisions: 41541
iteration: 72; vars: 45096; clauses: 28565; decisions: 42475
iteration: 73; vars: 45702; clauses: 30237; decisions: 42857
iteration: 74; vars: 46308; clauses: 31909; decisions: 43300
iteration: 75; vars: 46914; clauses: 33581; decisions: 43682
iteration: 76; vars: 47520; clauses: 35253; decisions: 44267
iteration: 77; vars: 48126; clauses: 36925; decisions: 45560
iteration: 78; vars: 48732; clauses: 38597; decisions: 45982
iteration: 79; vars: 49338; clauses: 24773; decisions: 46184
iteration: 80; vars: 49944; clauses: 26445; decisions: 47002
iteration: 81; vars: 50550; clauses: 28117; decisions: 47591
iteration: 82; vars: 51156; clauses: 29789; decisions: 47896
iteration: 83; vars: 51762; clauses: 31461; decisions: 48598
iteration: 84; vars: 52368; clauses: 33133; decisions: 49492
iteration: 85; vars: 52974; clauses: 34805; decisions: 49712
iteration: 86; vars: 53580; clauses: 36477; decisions: 50163
iteration: 87; vars: 54186; clauses: 38149; decisions: 51181
iteration: 88; vars: 54792; clauses: 39821; decisions: 51465
iteration: 89; vars: 55398; clauses: 41493; decisions: 52172
iteration: 90; vars: 56004; clauses: 43165; decisions: 52600
iteration: 91; vars: 56610; clauses: 28279; decisions: 54381
iteration: 92; vars: 57216; clauses: 29951; decisions: 54737
iteration: 93; vars: 57822; clauses: 31623; decisions: 55183
iteration: 94; vars: 58428; clauses: 33295; decisions: 55505
iteration: 95; vars: 59034; clauses: 34967; decisions: 56120
iteration: 96; vars: 59640; clauses: 36639; decisions: 56622
iteration: 97; vars: 60246; clauses: 38311; decisions: 57568
iteration: 98; vars: 60852; clauses: 39983; decisions: 58513
iteration: 99; vars: 61458; clauses: 41655; decisions: 59166
iteration: 100; vars: 62064; clauses: 43327; decisions: 60864
iteration: 101; vars: 62670; clauses: 44999; decisions: 61757
iteration: 102; vars: 63276; clauses: 46671; decisions: 61966
iteration: 103; vars: 63882; clauses: 48343; decisions: 62381
iteration: 104; vars: 64488; clauses: 32173; decisions: 62574
iteration: 105; vars: 65094; clauses: 33845; decisions: 62783
iteration: 106; vars: 65700; clauses: 35517; decisions: 64225
iteration: 107; vars: 66306; clauses: 37189; decisions: 64418
iteration: 108; vars: 66912; clauses: 38861; decisions: 64639
iteration: 109; vars: 67518; clauses: 40533; decisions: 64933
iteration: 110; vars: 68124; clauses: 42205; decisions: 65247
iteration: 111; vars: 68730; clauses: 43877; decisions: 65746
iteration: 112; vars: 69336; clauses: 45549; decisions: 66129
iteration: 113; vars: 69942; clauses: 47221; decisions: 66469
iteration: 114; vars: 70548; clauses: 48893; decisions: 66721
iteration: 115; vars: 71154; clauses: 50565; decisions: 67550
iteration: 116; vars: 71760; clauses: 52237; decisions: 67792
iteration: 117; vars: 72366; clauses: 53909; decisions: 68837
iteration: 118; vars: 72972; clauses: 36287; decisions: 69226
iteration: 119; vars: 73578; clauses: 37959; decisions: 69443
iteration: 120; vars: 74184; clauses: 39631; decisions: 69769
iteration: 121; vars: 74790; clauses: 41303; decisions: 70206
iteration: 122; vars: 75396; clauses: 42975; decisions: 71318
iteration: 123; vars: 76002; clauses: 44647; decisions: 71512
iteration: 124; vars: 76608; clauses: 46319; decisions: 71715
iteration: 125; vars: 77214; clauses: 47991; decisions: 72636
iteration: 126; vars: 77820; clauses: 49663; decisions: 72899
iteration: 127; vars: 78426; clauses: 51335; decisions: 73196
iteration: 128; vars: 79032; clauses: 53007; decisions: 74039
iteration: 129; vars: 79638; clauses: 54679; decisions: 74365
iteration: 130; vars: 80244; clauses: 56351; decisions: 75652
iteration: 131; vars: 80850; clauses: 58023; decisions: 75840
iteration: 132; vars: 81456; clauses: 59695; decisions: 77747
iteration: 133; vars: 82062; clauses: 61367; decisions: 77995
iteration: 134; vars: 82668; clauses: 41258; decisions: 78391
iteration: 135; vars: 83274; clauses: 42930; decisions: 78620
iteration: 136; vars: 83880; clauses: 44602; decisions: 79588
iteration: 137; vars: 84486; clauses: 46274; decisions: 80433
iteration: 138; vars: 85092; clauses: 47946; decisions: 80636
iteration: 139; vars: 85698; clauses: 49618; decisions: 80960
iteration: 140; vars: 86304; clauses: 51290; decisions: 83180
iteration: 141; vars: 86910; clauses: 52962; decisions: 83512
iteration: 142; vars: 87516; clauses: 54634; decisions: 84025
iteration: 143; vars: 88122; clauses: 56306; decisions: 84358
iteration: 144; vars: 88728; clauses: 57978; decisions: 84675
iteration: 145; vars: 89334; clauses: 59650; decisions: 85104
iteration: 146; vars: 89940; clauses: 61322; decisions: 86472
iteration: 147; vars: 90546; clauses: 62994; decisions: 86859
iteration: 148; vars: 91152; clauses: 64666; decisions: 89140
iteration: 149; vars: 91758; clauses: 66338; decisions: 89598
iteration: 150; vars: 92364; clauses: 68010; decisions: 90349
iteration: 151; vars: 92970; clauses: 69682; decisions: 90628
iteration: 152; vars: 93576; clauses: 46960; decisions: 90966
iteration: 153; vars: 94182; clauses: 48632; decisions: 91204
iteration: 154; vars: 94788; clauses: 50304; decisions: 91443
iteration: 155; vars: 95394; clauses: 51976; decisions: 92240
iteration: 156; vars: 96000; clauses: 53648; decisions: 94292
iteration: 157; vars: 96606; clauses: 55320; decisions: 94569
iteration: 158; vars: 97212; clauses: 56992; decisions: 95165
iteration: 159; vars: 97818; clauses: 58664; decisions: 96021
iteration: 160; vars: 98424; clauses: 60336; decisions: 96717
iteration: 161; vars: 99030; clauses: 62008; decisions: 97237
iteration: 162; vars: 99636; clauses: 63680; decisions: 97998
