inputs=128 keys=83 outputs=1 gates=376
iteration: 1; vars: 2550; clauses: 2426; decisions: 263
iteration: 2; vars: 3300; clauses: 4346; decisions: 899
iteration: 3; vars: 4050; clauses: 3032; decisions: 1171
iteration: 4; vars: 4800; clauses: 5032; decisions: 1475
iteration: 5; vars: 5550; clauses: 3942; decisions: 1732
iteration: 6; vars: 6300; clauses: 5942; decisions: 3406
iteration: 7; vars: 7050; clauses: 4830; decisions: 4092
iteration: 8; vars: 7800; clauses: 6798; decisions: 4719
iteration: 9; vars: 8550; clauses: 8766; decisions: 5080
iteration: 10; vars: 9300; clauses: 5980; decisions: 5341
iteration: 11; vars: 10050; clauses: 7948; decisions: 6200
iteration: 12; vars: 10800; clauses: 9916; decisions: 6457
iteration: 13; vars: 11550; clauses: 7124; decisions: 6791
iteration: 14; vars: 12300; clauses: 9092; decisions: 7104
iteration: 15; vars: 13050; clauses: 11064; decisions: 7362
iteration: 16; vars: 13800; clauses: 8209; decisions: 7615
iteration: 17; vars: 14550; clauses: 10181; decisions: 9278
iteration: 18; vars: 15300; clauses: 12145; decisions: 10128
iteration: 19; vars: 16050; clauses: 14105; decisions: 10996
iteration: 20; vars: 16800; clauses: 9615; decisions: 11277
iteration: 21; vars: 17550; clauses: 11579; decisions: 12033
iteration: 22; vars: 18300; clauses: 13539; decisions: 14220
iteration: 23; vars: 19050; clauses: 15499; decisions: 14624
iteration: 24; vars: 19800; clauses: 10906; decisions: 15090
iteration: 25; vars: 20550; clauses: 12870; decisions: 15402
iteration: 26; vars: 21300; clauses: 14834; decisions: 15712
iteration: 27; vars: 22050; clauses: 16798; decisions: 16004
iteration: 28; vars: 22800; clauses: 18762; decisions: 16294
iteration: 29; vars: 23550; clauses: 12479; decisions: 16579
iteration: 30; vars: 24300; clauses: 14439; decisions: 17641
iteration: 31; vars: 25050; clauses: 16407; decisions: 18542
iteration: 32; vars: 25800; clauses: 18383; decisions: 19034
iteration: 33; vars: 26550; clauses: 20359; decisions: 20051
iteration: 34; vars: 27300; clauses: 14080; decisions: 20310
iteration: 35; vars: 28050; clauses: 16056; decisions: 20828
iteration: 36; vars: 28800; clauses: 18028; decisions: 21477
iteration: 37; vars: 29550; clauses: 19992; decisions: 22375
iteration: 38; vars: 30300; clauses: 21952; decisions: 22656
iteration: 39; vars: 31050; clauses: 15686; decisions: 22916
iteration: 40; vars: 31800; clauses: 17646; decisions: 23205
iteration: 41; vars: 32550; clauses: 19606; decisions: 23473
iteration: 42; vars: 33300; clauses: 21566; decisions: 23741
iteration: 43; vars: 34050; clauses: 23526; decisions: 25740
iteration: 44; vars: 34800; clauses: 25478; decisions: 26430
iteration: 45; vars: 35550; clauses: 17510; decisions: 26706
iteration: 46; vars: 36300; clauses: 19450; decisions: 27229
iteration: 47; vars: 37050; clauses: 21390; decisions: 27982
iteration: 48; vars: 37800; clauses: 23334; decisions: 28244
iteration: 49; vars: 38550; clauses: 25282; decisions: 28506
iteration: 50; vars: 39300; clauses: 27230; decisions: 29049
iteration: 51; vars: 40050; clauses: 29186; decisions: 29592
iteration: 52; vars: 40800; clauses: 19694; decisions: 29870
iteration: 53; vars: 41550; clauses: 21650; decisions: 30303
iteration: 54; vars: 42300; clauses: 23606; decisions: 30843
iteration: 55; vars: 43050; clauses: 25562; decisions: 31433
iteration: 56; vars: 43800; clauses: 27518; decisions: 31885
iteration: 57; vars: 44550; clauses: 29474; decisions: 32322
iteration: 58; vars: 45300; clauses: 31430; decisions: 32783
iteration: 59; vars: 46050; clauses: 22013; decisions: 33468
iteration: 60; vars: 46800; clauses: 23965; decisions: 34090
iteration: 61; vars: 47550; clauses: 25917; decisions: 34396
iteration: 62; vars: 48300; clauses: 27869; decisions: 35630
iteration: 63; vars: 49050; clauses: 29817; decisions: 36059
iteration: 64; vars: 49800; clauses: 31765; decisions: 36328
iteration: 65; vars: 50550; clauses: 33713; decisions: 36681
iteration: 66; vars: 51300; clauses: 35661; decisions: 37354
iteration: 67; vars: 52050; clauses: 24626; decisions: 37634
iteration: 68; vars: 52800; clauses: 26570; decisions: 38163
iteration: 69; vars: 53550; clauses: 28518; decisions: 38900
iteration: 70; vars: 54300; clauses: 30466; decisions: 39456
iteration: 71; vars: 55050; clauses: 32414; decisions: 40014
iteration: 72; vars: 55800; clauses: 34366; decisions: 42369
iteration: 73; vars: 56550; clauses: 36330; decisions: 42623
iteration: 74; vars: 57300; clauses: 38294; decisions: 44174
iteration: 75; vars: 58050; clauses: 40262; decisions: 44428
iteration: 76; vars: 58800; clauses: 28289; decisions: 44678
iteration: 77; vars: 59550; clauses: 30257; decisions: 46208
iteration: 78; vars: 60300; clauses: 32221; decisions: 46520
iteration: 79; vars: 61050; clauses: 34185; decisions: 46799
iteration: 80; vars: 61800; clauses: 36149; decisions: 48019
iteration: 81; vars: 62550; clauses: 38117; decisions: 48266
iteration: 82; vars: 63300; clauses: 40085; decisions: 48520
iteration: 83; vars: 64050; clauses: 42053; decisions: 49038
iteration: 84; vars: 64800; clauses: 44025; decisions: 49296
iteration: 85; vars: 65550; clauses: 45997; decisions: 51580
iteration: 86; vars: 66300; clauses: 32166; decisions: 52075
iteration: 87; vars: 67050; clauses: 34134; decisions: 52348
iteration: 88; vars: 67800; clauses: 36102; decisions: 52648
iteration: 89; vars: 68550; clauses: 38070; decisions: 54824
iteration: 90; vars: 69300; clauses: 40022; decisions: 55132
iteration: 91; vars: 70050; clauses: 41970; decisions: 55778
iteration: 92; vars: 70800; clauses: 43918; decisions: 57852
iteration: 93; vars: 71550; clauses: 45870; decisions: 58129
iteration: 94; vars: 72300; clauses: 47822; decisions: 59193
iteration: 95; vars: 73050; clauses: 49774; decisions: 59656
iteration: 96; vars: 73800; clauses: 51730; decisions: 60005
iteration: 97; vars: 74550; clauses: 53686; decisions: 60611
iteration: 98; vars: 75300; clauses: 35849; decisions: 61313
iteration: 99; vars: 76050; clauses: 37817; decisions: 62243
iteration: 100; vars: 76800; clauses: 39785; decisions: 63028
iteration: 101; vars: 77550; clauses: 41765; decisions: 63493
iteration: 102; vars: 78300; clauses: 43745; decisions: 64394
iteration: 103; vars: 79050; clauses: 45725; decisions: 66179
iteration: 104; vars: 79800; clauses: 47697; decisions: 66623
iteration: 105; vars: 80550; clauses: 49669; decisions: 66936
iteration: 106; vars: 81300; clauses: 51641; decisions: 68649
iteration: 107; vars: 82050; clauses: 53613; decisions: 70384
iteration: 108; vars: 82800; clauses: 55573; decisions: 70757
iteration: 109; vars: 83550; clauses: 57533; decisions: 71953
iteration: 110; vars: 84300; clauses: 40514; decisions: 72256
iteration: 111; vars: 85050; clauses: 42478; decisions: 72776
iteration: 112; vars: 85800; clauses: 44442; decisions: 73104
iteration: 113; vars: 86550; clauses: 46406; decisions: 74268
iteration: 114; vars: 87300; clauses: 48358; decisions: 74873
iteration: 115; vars: 88050; clauses: 50318; decisions: 75268
iteration: 116; vars: 88800; clauses: 52278; decisions: 77559
iteration: 117; vars: 89550; clauses: 54254; decisions: 78017
iteration: 118; vars: 90300; clauses: 56230; decisions: 78363
iteration: 119; vars: 91050; clauses: 58206; decisions: 78981
iteration: 120; vars: 91800; clauses: 60186; decisions: 79953
iteration: 121; vars: 92550; clauses: 62162; decisions: 80504
iteration: 122; vars: 93300; clauses: 64134; decisions: 81349
iteration: 123; vars: 94050; clauses: 66110; decisions: 81879
iteration: 124; vars: 94800; clauses: 45490; decisions: 82604
iteration: 125; vars: 95550; clauses: 47466; decisions: 82857
iteration: 126; vars: 96300; clauses: 49442; decisions: 83113
iteration: 127; vars: 97050; clauses: 51418; decisions: 84966
iteration: 128; vars: 97800; clauses: 53386; decisions: 85332
iteration: 129; vars: 98550; clauses: 55354; decisions: 86513
iteration: 130; vars: 99300; clauses: 57318; decisions: 87031
iteration: 131; vars: 100050; clauses: 59282; decisions: 88044
iteration: 132; vars: 100800; clauses: 61246; decisions: 88423
iteration: 133; vars: 101550; clauses: 63210; decisions: 88774
iteration: 134; vars: 102300; clauses: 65170; decisions: 89428
iteration: 135; vars: 103050; clauses: 67130; decisions: 89949
iteration: 136; vars: 103800; clauses: 69090; decisions: 91259
iteration: 137; vars: 104550; clauses: 71042; decisions: 92351
iteration: 138; vars: 105300; clauses: 73006; decisions: 92637
iteration: 139; vars: 106050; clauses: 50299; decisions: 92911
iteration: 140; vars: 106800; clauses: 52263; decisions: 94001
iteration: 141; vars: 107550; clauses: 54219; decisions: 94404
iteration: 142; vars: 108300; clauses: 56179; decisions: 95878
iteration: 143; vars: 109050; clauses: 58139; decisions: 96307
iteration: 144; vars: 109800; clauses: 60099; decisions: 96636
iteration: 145; vars: 110550; clauses: 62055; decisions: 98049
iteration: 146; vars: 111300; clauses: 64003; decisions: 98323
iteration: 147; vars: 112050; clauses: 65951; decisions: 99041
iteration: 148; vars: 112800; clauses: 67899; decisions: 99531
iteration: 149; vars: 113550; clauses: 69847; decisions: 99942
iteration: 150; vars: 114300; clauses: 71795; decisions: 100344
iteration: 151; vars: 115050; clauses: 73739; decisions: 100893
iteration: 152; vars: 115800; clauses: 75683; decisions: 101580
iteration: 153; vars: 116550; clauses: 77627; decisions: 101862
iteration: 154; vars: 117300; clauses: 79571; decisions: 102263
iteration: 155; vars: 118050; clauses: 81523; decisions: 102620
iteration: 156; vars: 118800; clauses: 83475; decisions: 103035
iteration: 157; vars: 119550; clauses: 56494; decisions: 103316
iteration: 158; vars: 120300; clauses: 58442; decisions: 103733
iteration: 159; vars: 121050; clauses: 60390; decisions: 104044
iteration: 160; vars: 121800; clauses: 62338; decisions: 104538
iteration: 161; vars: 122550; clauses: 64290; decisions: 105491
iteration: 162; vars: 123300; clauses: 66242; decisions: 105955
iteration: 163; vars: 124050; clauses: 68198; decisions: 106344
iteration: 164; vars: 124800; clauses: 70154; decisions: 106773
iteration: 165; vars: 125550; clauses: 72106; decisions: 107279
iteration: 166; vars: 126300; clauses: 74054; decisions: 108123
iteration: 167; vars: 127050; clauses: 76010; decisions: 109867
iteration: 168; vars: 127800; clauses: 77962; decisions: 110384
iteration: 169; vars: 128550; clauses: 79914; decisions: 111656
iteration: 170; vars: 129300; clauses: 81866; decisions: 112230
iteration: 171; vars: 130050; clauses: 83818; decisions: 112528
iteration: 172; vars: 130800; clauses: 85770; decisions: 112934
iteration: 173; vars: 131550; clauses: 87718; decisions: 113218
iteration: 174; vars: 132300; clauses: 89670; decisions: 113503
iteration: 175; vars: 133050; clauses: 91622; decisions: 114780
iteration: 176; vars: 133800; clauses: 93574; decisions: 115131
iteration: 177; vars: 134550; clauses: 63345; decisions: 115419
iteration: 178; vars: 135300; clauses: 65293; decisions: 115979
iteration: 179; vars: 136050; clauses: 67241; decisions: 116969
iteration: 180; vars: 136800; clauses: 69189; decisions: 117371
iteration: 181; vars: 137550; clauses: 71145; decisions: 117648
iteration: 182; vars: 138300; clauses: 73101; decisions: 117998
iteration: 183; vars: 139050; clauses: 75049; decisions: 118552
iteration: 184; vars: 139800; clauses: 76997; decisions: 119501
iteration: 185; vars: 140550; clauses: 78953; decisions: 120007
iteration: 186; vars: 141300; clauses: 80909; decisions: 120452
iteration: 187; vars: 142050; clauses: 82869; decisions: 120889
iteration: 188; vars: 142800; clauses: 84829; decisions: 122952
iteration: 189; vars: 143550; clauses: 86777; decisions: 123292
iteration: 190; vars: 144300; clauses: 88725; decisions: 123579
iteration: 191; vars: 145050; clauses: 90669; decisions: 124257
iteration: 192; vars: 145800; clauses: 92609; decisions: 124565
iteration: 193; vars: 146550; clauses: 94549; decisions: 124879
iteration: 194; vars: 147300; clauses: 96489; decisions: 125887
iteration: 195; vars: 148050; clauses: 98425; decisions: 126828
iteration: 196; vars: 148800; clauses: 100361; decisions: 127349
iteration: 197; vars: 149550; clauses: 102305; decisions: 128313
iteration: 198; vars: 150300; clauses: 70096; decisions: 129853
iteration: 199; vars: 151050; clauses: 72036; decisions: 130202
