inputs=128 keys=48 outputs=1 gates=271
iteration: 1; vars: 1850; clauses: 1473; decisions: 1016
iteration: 2; vars: 2390; clauses: 2903; decisions: 1210
iteration: 3; vars: 2930; clauses: 1867; decisions: 2241
iteration: 4; vars: 3470; clauses: 3297; decisions: 2504
iteration: 5; vars: 4010; clauses: 4727; decisions: 2769
iteration: 6; vars: 4550; clauses: 2408; decisions: 3502
iteration: 7; vars: 5090; clauses: 3838; decisions: 3770
iteration: 8; vars: 5630; clauses: 5268; decisions: 4115
iteration: 9; vars: 6170; clauses: 2947; decisions: 4366
iteration: 10; vars: 6710; clauses: 4377; decisions: 4980
iteration: 11; vars: 7250; clauses: 5807; decisions: 5283
iteration: 12; vars: 7790; clauses: 3606; decisions: 5998
iteration: 13; vars: 8330; clauses: 5036; decisions: 6346
iteration: 14; vars: 8870; clauses: 6466; decisions: 6807
iteration: 15; vars: 9410; clauses: 4167; decisions: 7012
iteration: 16; vars: 9950; clauses: 5597; decisions: 7332
iteration: 17; vars: 10490; clauses: 7027; decisions: 7629
iteration: 18; vars: 11030; clauses: 8457; decisions: 7909
iteration: 19; vars: 11570; clauses: 4874; decisions: 8528
iteration: 20; vars: 12110; clauses: 6304; decisions: 8783
iteration: 21; vars: 12650; clauses: 7734; decisions: 9520
iteration: 22; vars: 13190; clauses: 9164; decisions: 9892
iteration: 23; vars: 13730; clauses: 5637; decisions: 10229
iteration: 24; vars: 14270; clauses: 7067; decisions: 10499
iteration: 25; vars: 14810; clauses: 8497; decisions: 11047
iteration: 26; vars: 15350; clauses: 9927; decisions: 11293
iteration: 27; vars: 15890; clauses: 6454; decisions: 11545
iteration: 28; vars: 16430; clauses: 7884; decisions: 11734
iteration: 29; vars: 16970; clauses: 9314; decisions: 11996
iteration: 30; vars: 17510; clauses: 10744; decisions: 12395
iteration: 31; vars: 18050; clauses: 12174; decisions: 12687
iteration: 32; vars: 18590; clauses: 7484; decisions: 12861
iteration: 33; vars: 19130; clauses: 8914; decisions: 13074
iteration: 34; vars: 19670; clauses: 10344; decisions: 13450
iteration: 35; vars: 20210; clauses: 11774; decisions: 13857
iteration: 36; vars: 20750; clauses: 13204; decisions: 14421
iteration: 37; vars: 21290; clauses: 8530; decisions: 14589
iteration: 38; vars: 21830; clauses: 9960; decisions: 15481
iteration: 39; vars: 22370; clauses: 11390; decisions: 15821
iteration: 40; vars: 22910; clauses: 12820; decisions: 15985
iteration: 41; vars: 23450; clauses: 14250; decisions: 16242
iteration: 42; vars: 23990; clauses: 15680; decisions: 16408
iteration: 43; vars: 24530; clauses: 9745; decisions: 16573
iteration: 44; vars: 25070; clauses: 11175; decisions: 16752
iteration: 45; vars: 25610; clauses: 12605; decisions: 17068
iteration: 46; vars: 26150; clauses: 14035; decisions: 17531
iteration: 47; vars: 26690; clauses: 15465; decisions: 17720
iteration: 48; vars: 27230; clauses: 16895; decisions: 18225
iteration: 49; vars: 27770; clauses: 11064; decisions: 18457
iteration: 50; vars: 28310; clauses: 12494; decisions: 18650
iteration: 51; vars: 28850; clauses: 13924; decisions: 18916
iteration: 52; vars: 29390; clauses: 15354; decisions: 19108
iteration: 53; vars: 29930; clauses: 16784; decisions: 19292
iteration: 54; vars: 30470; clauses: 18214; decisions: 19480
iteration: 55; vars: 31010; clauses: 19644; decisions: 19678
iteration: 56; vars: 31550; clauses: 12581; decisions: 19866
iteration: 57; vars: 32090; clauses: 14011; decisions: 20185
iteration: 58; vars: 32630; clauses: 15441; decisions: 20625
iteration: 59; vars: 33170; clauses: 16871; decisions: 20865
iteration: 60; vars: 33710; clauses: 18301; decisions: 21201
iteration: 61; vars: 34250; clauses: 19731; decisions: 21894
iteration: 62; vars: 34790; clauses: 21161; decisions: 22115
iteration: 63; vars: 35330; clauses: 22591; decisions: 22541
iteration: 64; vars: 35870; clauses: 14369; decisions: 22710
iteration: 65; vars: 36410; clauses: 15799; decisions: 22871
iteration: 66; vars: 36950; clauses: 17229; decisions: 23252
iteration: 67; vars: 37490; clauses: 18659; decisions: 23563
iteration: 68; vars: 38030; clauses: 20089; decisions: 24028
iteration: 69; vars: 38570; clauses: 21519; decisions: 24192
iteration: 70; vars: 39110; clauses: 22949; decisions: 24355
iteration: 71; vars: 39650; clauses: 24379; decisions: 24908
iteration: 72; vars: 40190; clauses: 16222; decisions: 25081
iteration: 73; vars: 40730; clauses: 17652; decisions: 25338
iteration: 74; vars: 41270; clauses: 19082; decisions: 26072
iteration: 75; vars: 41810; clauses: 20512; decisions: 26239
iteration: 76; vars: 42350; clauses: 21942; decisions: 26602
iteration: 77; vars: 42890; clauses: 23372; decisions: 26969
iteration: 78; vars: 43430; clauses: 24802; decisions: 27386
iteration: 79; vars: 43970; clauses: 26232; decisions: 27710
iteration: 80; vars: 44510; clauses: 27662; decisions: 27924
iteration: 81; vars: 45050; clauses: 29092; decisions: 28200
iteration: 82; vars: 45590; clauses: 18455; decisions: 28338
iteration: 83; vars: 46130; clauses: 19885; decisions: 28725
iteration: 84; vars: 46670; clauses: 21315; decisions: 28874
iteration: 85; vars: 47210; clauses: 22745; decisions: 29019
iteration: 86; vars: 47750; clauses: 24175; decisions: 29281
iteration: 87; vars: 48290; clauses: 25605; decisions: 29447
iteration: 88; vars: 48830; clauses: 27035; decisions: 30237
iteration: 89; vars: 49370; clauses: 28465; decisions: 30400
iteration: 90; vars: 49910; clauses: 29895; decisions: 30555
iteration: 91; vars: 50450; clauses: 31325; decisions: 31030
iteration: 92; vars: 50990; clauses: 32755; decisions: 31217
iteration: 93; vars: 51530; clauses: 20793; decisions: 31571
iteration: 94; vars: 52070; clauses: 22223; decisions: 31866
iteration: 95; vars: 52610; clauses: 23653; decisions: 32056
iteration: 96; vars: 53150; clauses: 25083; decisions: 32529
iteration: 97; vars: 53690; clauses: 26513; decisions: 32804
iteration: 98; vars: 54230; clauses: 27943; decisions: 33015
iteration: 99; vars: 54770; clauses: 29373; decisions: 33481
iteration: 100; vars: 55310; clauses: 30803; decisions: 34110
iteration: 101; vars: 55850; clauses: 32233; decisions: 34390
iteration: 102; vars: 56390; clauses: 33663; decisions: 34634
iteration: 103; vars: 56930; clauses: 35093; decisions: 35162
iteration: 104; vars: 57470; clauses: 36523; decisions: 36295
iteration: 105; vars: 58010; clauses: 23108; decisions: 36483
iteration: 106; vars: 58550; clauses: 24538; decisions: 36669
iteration: 107; vars: 59090; clauses: 25968; decisions: 37641
iteration: 108; vars: 59630; clauses: 27398; decisions: 37783
iteration: 109; vars: 60170; clauses: 28828; decisions: 38092
iteration: 110; vars: 60710; clauses: 30258; decisions: 38337
iteration: 111; vars: 61250; clauses: 31688; decisions: 38570
iteration: 112; vars: 61790; clauses: 33118; decisions: 38987
iteration: 113; vars: 62330; clauses: 34548; decisions: 39250
iteration: 114; vars: 62870; clauses: 35978; decisions: 39452
iteration: 115; vars: 63410; clauses: 37408; decisions: 39625
iteration: 116; vars: 63950; clauses: 38838; decisions: 39797
iteration: 117; vars: 64490; clauses: 40268; decisions: 40025
iteration: 118; vars: 65030; clauses: 26141; decisions: 40167
iteration: 119; vars: 65570; clauses: 27571; decisions: 40657
iteration: 120; vars: 66110; clauses: 29001; decisions: 40842
iteration: 121; vars: 66650; clauses: 30431; decisions: 41232
iteration: 122; vars: 67190; clauses: 31861; decisions: 41551
iteration: 123; vars: 67730; clauses: 33291; decisions: 41846
iteration: 124; vars: 68270; clauses: 34721; decisions: 42148
iteration: 125; vars: 68810; clauses: 36151; decisions: 42756
iteration: 126; vars: 69350; clauses: 37581; decisions: 42905
iteration: 127; vars: 69890; clauses: 39011; decisions: 43072
iteration: 128; vars: 70430; clauses: 40441; decisions: 43364
iteration: 129; vars: 70970; clauses: 41871; decisions: 43592
iteration: 130; vars: 71510; clauses: 43301; decisions: 44282
iteration: 131; vars: 72050; clauses: 44731; decisions: 44659
iteration: 132; vars: 72590; clauses: 29446; decisions: 44808
iteration: 133; vars: 73130; clauses: 30876; decisions: 45027
iteration: 134; vars: 73670; clauses: 32306; decisions: 45278
iteration: 135; vars: 74210; clauses: 33736; decisions: 45432
iteration: 136; vars: 74750; clauses: 35166; decisions: 45822
iteration: 137; vars: 75290; clauses: 36596; decisions: 46104
iteration: 138; vars: 75830; clauses: 38026; decisions: 46414
iteration: 139; vars: 76370; clauses: 39456; decisions: 46569
iteration: 140; vars: 76910; clauses: 40886; decisions: 46720
iteration: 141; vars: 77450; clauses: 42316; decisions: 46886
iteration: 142; vars: 77990; clauses: 43746; decisions: 47155
iteration: 143; vars: 78530; clauses: 45176; decisions: 47319
iteration: 144; vars: 79070; clauses: 46606; decisions: 47476
iteration: 145; vars: 79610; clauses: 48036; decisions: 47643
iteration: 146; vars: 80150; clauses: 49466; decisions: 47932
iteration: 147; vars: 80690; clauses: 50896; decisions: 48110
iteration: 148; vars: 81230; clauses: 52326; decisions: 49190
iteration: 149; vars: 81770; clauses: 32793; decisions: 49409
iteration: 150; vars: 82310; clauses: 34223; decisions: 49586
iteration: 151; vars: 82850; clauses: 35653; decisions: 49824
iteration: 152; vars: 83390; clauses: 37083; decisions: 50103
iteration: 153; vars: 83930; clauses: 38513; decisions: 50450
iteration: 154; vars: 84470; clauses: 39943; decisions: 50608
iteration: 155; vars: 85010; clauses: 41373; decisions: 50766
iteration: 156; vars: 85550; clauses: 42803; decisions: 51396
iteration: 157; vars: 86090; clauses: 44233; decisions: 51558
iteration: 158; vars: 86630; clauses: 45663; decisions: 52039
iteration: 159; vars: 87170; clauses: 47093; decisions: 52282
iteration: 160; vars: 87710; clauses: 48523; decisions: 52514
iteration: 161; vars: 88250; clauses: 49953; decisions: 53050
iteration: 162; vars: 88790; clauses: 51383; decisions: 53319
iteration: 163; vars: 89330; clauses: 52813; decisions: 53857
iteration: 164; vars: 89870; clauses: 54243; decisions: 54405
iteration: 165; vars: 90410; clauses: 55673; decisions: 54728
iteration: 166; vars: 90950; clauses: 57103; decisions: 54956
iteration: 167; vars: 91490; clauses: 37085; decisions: 55122
iteration: 168; vars: 92030; clauses: 38515; decisions: 55403
iteration: 169; vars: 92570; clauses: 39945; decisions: 55883
iteration: 170; vars: 93110; clauses: 41375; decisions: 56515
iteration: 171; vars: 93650; clauses: 42805; decisions: 56684
iteration: 172; vars: 94190; clauses: 44235; decisions: 56923
iteration: 173; vars: 94730; clauses: 45665; decisions: 57080
iteration: 174; vars: 95270; clauses: 47095; decisions: 57346
