inputs=128 keys=85 outputs=1 gates=382
iteration: 1; vars: 2590; clauses: 2475; decisions: 267
iteration: 2; vars: 3352; clauses: 4411; decisions: 958
iteration: 3; vars: 4114; clauses: 3096; decisions: 1561
iteration: 4; vars: 4876; clauses: 5080; decisions: 1865
iteration: 5; vars: 5638; clauses: 3845; decisions: 2164
iteration: 6; vars: 6400; clauses: 5829; decisions: 4214
iteration: 7; vars: 7162; clauses: 4714; decisions: 4751
iteration: 8; vars: 7924; clauses: 6726; decisions: 5456
iteration: 9; vars: 8686; clauses: 8738; decisions: 6082
iteration: 10; vars: 9448; clauses: 5987; decisions: 7048
iteration: 11; vars: 10210; clauses: 7987; decisions: 7440
iteration: 12; vars: 10972; clauses: 9987; decisions: 7738
iteration: 13; vars: 11734; clauses: 7191; decisions: 8933
iteration: 14; vars: 12496; clauses: 9191; decisions: 9196
iteration: 15; vars: 13258; clauses: 11191; decisions: 9465
iteration: 16; vars: 14020; clauses: 8288; decisions: 9969
iteration: 17; vars: 14782; clauses: 10292; decisions: 10555
iteration: 18; vars: 15544; clauses: 12296; decisions: 11572
iteration: 19; vars: 16306; clauses: 14296; decisions: 12073
iteration: 20; vars: 17068; clauses: 9735; decisions: 12495
iteration: 21; vars: 17830; clauses: 11735; decisions: 12774
iteration: 22; vars: 18592; clauses: 13735; decisions: 14221
iteration: 23; vars: 19354; clauses: 15723; decisions: 15593
iteration: 24; vars: 20116; clauses: 11167; decisions: 16223
iteration: 25; vars: 20878; clauses: 13159; decisions: 16809
iteration: 26; vars: 21640; clauses: 15151; decisions: 17327
iteration: 27; vars: 22402; clauses: 17143; decisions: 19037
iteration: 28; vars: 23164; clauses: 19123; decisions: 19747
iteration: 29; vars: 23926; clauses: 12981; decisions: 20032
iteration: 30; vars: 24688; clauses: 14965; decisions: 20320
iteration: 31; vars: 25450; clauses: 16949; decisions: 20633
iteration: 32; vars: 26212; clauses: 18929; decisions: 20942
iteration: 33; vars: 26974; clauses: 20917; decisions: 21272
iteration: 34; vars: 27736; clauses: 14700; decisions: 21554
iteration: 35; vars: 28498; clauses: 16688; decisions: 22405
iteration: 36; vars: 29260; clauses: 18676; decisions: 22689
iteration: 37; vars: 30022; clauses: 20664; decisions: 23105
iteration: 38; vars: 30784; clauses: 22652; decisions: 24097
iteration: 39; vars: 31546; clauses: 24628; decisions: 24448
iteration: 40; vars: 32308; clauses: 16832; decisions: 24734
iteration: 41; vars: 33070; clauses: 18808; decisions: 26333
iteration: 42; vars: 33832; clauses: 20780; decisions: 26826
iteration: 43; vars: 34594; clauses: 22752; decisions: 27983
iteration: 44; vars: 35356; clauses: 24720; decisions: 28603
iteration: 45; vars: 36118; clauses: 26688; decisions: 28903
iteration: 46; vars: 36880; clauses: 28668; decisions: 29689
iteration: 47; vars: 37642; clauses: 18830; decisions: 30265
iteration: 48; vars: 38404; clauses: 20802; decisions: 31866
iteration: 49; vars: 39166; clauses: 22774; decisions: 32274
iteration: 50; vars: 39928; clauses: 24746; decisions: 33236
iteration: 51; vars: 40690; clauses: 26714; decisions: 33532
iteration: 52; vars: 41452; clauses: 28682; decisions: 34091
iteration: 53; vars: 42214; clauses: 30650; decisions: 35064
iteration: 54; vars: 42976; clauses: 21046; decisions: 35336
iteration: 55; vars: 43738; clauses: 23022; decisions: 36295
iteration: 56; vars: 44500; clauses: 25002; decisions: 36653
iteration: 57; vars: 45262; clauses: 26986; decisions: 37288
iteration: 58; vars: 46024; clauses: 28974; decisions: 37615
iteration: 59; vars: 46786; clauses: 30962; decisions: 39064
iteration: 60; vars: 47548; clauses: 32946; decisions: 39753
iteration: 61; vars: 48310; clauses: 34930; decisions: 40974
iteration: 62; vars: 49072; clauses: 23832; decisions: 41453
iteration: 63; vars: 49834; clauses: 25808; decisions: 41743
iteration: 64; vars: 50596; clauses: 27788; decisions: 42033
iteration: 65; vars: 51358; clauses: 29768; decisions: 42327
iteration: 66; vars: 52120; clauses: 31752; decisions: 42622
iteration: 67; vars: 52882; clauses: 33736; decisions: 44653
iteration: 68; vars: 53644; clauses: 35720; decisions: 45016
iteration: 69; vars: 54406; clauses: 37704; decisions: 46126
