inputs=128 keys=42 outputs=1 gates=253
iteration: 1; vars: 1730; clauses: 1299; decisions: 693
iteration: 2; vars: 2234; clauses: 2597; decisions: 2117
iteration: 3; vars: 2738; clauses: 1769; decisions: 2407
iteration: 4; vars: 3242; clauses: 3067; decisions: 2757
iteration: 5; vars: 3746; clauses: 2216; decisions: 2960
iteration: 6; vars: 4250; clauses: 3514; decisions: 3284
iteration: 7; vars: 4754; clauses: 4812; decisions: 3698
iteration: 8; vars: 5258; clauses: 2885; decisions: 4417
iteration: 9; vars: 5762; clauses: 4183; decisions: 4942
iteration: 10; vars: 6266; clauses: 5481; decisions: 5256
iteration: 11; vars: 6770; clauses: 3524; decisions: 5452
iteration: 12; vars: 7274; clauses: 4822; decisions: 5794
iteration: 13; vars: 7778; clauses: 6120; decisions: 5999
iteration: 14; vars: 8282; clauses: 4140; decisions: 6197
iteration: 15; vars: 8786; clauses: 5438; decisions: 6404
iteration: 16; vars: 9290; clauses: 6736; decisions: 6641
iteration: 17; vars: 9794; clauses: 8034; decisions: 7065
iteration: 18; vars: 10298; clauses: 4996; decisions: 7354
iteration: 19; vars: 10802; clauses: 6294; decisions: 7633
iteration: 20; vars: 11306; clauses: 7592; decisions: 8481
iteration: 21; vars: 11810; clauses: 8890; decisions: 9533
iteration: 22; vars: 12314; clauses: 5839; decisions: 10241
iteration: 23; vars: 12818; clauses: 7137; decisions: 10585
iteration: 24; vars: 13322; clauses: 8435; decisions: 11098
iteration: 25; vars: 13826; clauses: 9733; decisions: 11299
iteration: 26; vars: 14330; clauses: 11031; decisions: 11950
iteration: 27; vars: 14834; clauses: 6815; decisions: 12099
iteration: 28; vars: 15338; clauses: 8113; decisions: 12287
iteration: 29; vars: 15842; clauses: 9411; decisions: 13515
iteration: 30; vars: 16346; clauses: 10709; decisions: 13943
iteration: 31; vars: 16850; clauses: 12007; decisions: 15840
iteration: 32; vars: 17354; clauses: 7741; decisions: 16053
iteration: 33; vars: 17858; clauses: 9039; decisions: 16215
iteration: 34; vars: 18362; clauses: 10337; decisions: 16502
iteration: 35; vars: 18866; clauses: 11635; decisions: 18080
iteration: 36; vars: 19370; clauses: 12933; decisions: 18354
iteration: 37; vars: 19874; clauses: 14231; decisions: 18905
iteration: 38; vars: 20378; clauses: 8938; decisions: 19930
iteration: 39; vars: 20882; clauses: 10236; decisions: 20076
iteration: 40; vars: 21386; clauses: 11534; decisions: 20230
iteration: 41; vars: 21890; clauses: 12832; decisions: 21232
iteration: 42; vars: 22394; clauses: 14130; decisions: 21356
iteration: 43; vars: 22898; clauses: 15428; decisions: 21986
iteration: 44; vars: 23402; clauses: 10121; decisions: 22233
iteration: 45; vars: 23906; clauses: 11419; decisions: 22727
iteration: 46; vars: 24410; clauses: 12717; decisions: 23655
iteration: 47; vars: 24914; clauses: 14015; decisions: 23772
iteration: 48; vars: 25418; clauses: 15313; decisions: 23892
iteration: 49; vars: 25922; clauses: 16611; decisions: 24131
iteration: 50; vars: 26426; clauses: 17909; decisions: 24321
iteration: 51; vars: 26930; clauses: 11426; decisions: 24815
iteration: 52; vars: 27434; clauses: 12724; decisions: 25367
iteration: 53; vars: 27938; clauses: 14022; decisions: 25619
iteration: 54; vars: 28442; clauses: 15320; decisions: 25912
iteration: 55; vars: 28946; clauses: 16618; decisions: 27243
iteration: 56; vars: 29450; clauses: 17916; decisions: 27380
iteration: 57; vars: 29954; clauses: 19214; decisions: 27724
iteration: 58; vars: 30458; clauses: 20512; decisions: 27874
iteration: 59; vars: 30962; clauses: 12936; decisions: 28013
iteration: 60; vars: 31466; clauses: 14234; decisions: 28153
iteration: 61; vars: 31970; clauses: 15532; decisions: 28567
iteration: 62; vars: 32474; clauses: 16830; decisions: 29053
iteration: 63; vars: 32978; clauses: 18128; decisions: 30707
iteration: 64; vars: 33482; clauses: 19426; decisions: 31098
iteration: 65; vars: 33986; clauses: 20724; decisions: 31265
iteration: 66; vars: 34490; clauses: 22022; decisions: 32236
iteration: 67; vars: 34994; clauses: 23320; decisions: 32662
iteration: 68; vars: 35498; clauses: 14581; decisions: 33410
iteration: 69; vars: 36002; clauses: 15879; decisions: 33584
iteration: 70; vars: 36506; clauses: 17177; decisions: 34255
iteration: 71; vars: 37010; clauses: 18475; decisions: 34477
iteration: 72; vars: 37514; clauses: 19773; decisions: 34675
iteration: 73; vars: 38018; clauses: 21071; decisions: 35228
iteration: 74; vars: 38522; clauses: 22369; decisions: 35809
iteration: 75; vars: 39026; clauses: 23667; decisions: 36055
iteration: 76; vars: 39530; clauses: 24965; decisions: 36359
iteration: 77; vars: 40034; clauses: 15667; decisions: 36568
iteration: 78; vars: 40538; clauses: 16963; decisions: 37266
iteration: 79; vars: 41042; clauses: 18259; decisions: 37919
iteration: 80; vars: 41546; clauses: 19555; decisions: 38514
iteration: 81; vars: 42050; clauses: 20851; decisions: 38716
iteration: 82; vars: 42554; clauses: 22147; decisions: 39172
iteration: 83; vars: 43058; clauses: 23443; decisions: 39744
iteration: 84; vars: 43562; clauses: 24739; decisions: 40333
iteration: 85; vars: 44066; clauses: 26035; decisions: 40529
iteration: 86; vars: 44570; clauses: 27331; decisions: 41597
iteration: 87; vars: 45074; clauses: 17255; decisions: 41720
iteration: 88; vars: 45578; clauses: 18551; decisions: 42082
iteration: 89; vars: 46082; clauses: 19847; decisions: 42206
