inputs=128 keys=35 outputs=1 gates=232
iteration: 1; vars: 1590; clauses: 1104; decisions: 722
iteration: 2; vars: 2052; clauses: 2248; decisions: 1277
iteration: 3; vars: 2514; clauses: 1485; decisions: 1566
iteration: 4; vars: 2976; clauses: 2629; decisions: 2143
iteration: 5; vars: 3438; clauses: 3773; decisions: 2459
iteration: 6; vars: 3900; clauses: 2006; decisions: 2714
iteration: 7; vars: 4362; clauses: 3150; decisions: 2931
iteration: 8; vars: 4824; clauses: 4294; decisions: 3171
iteration: 9; vars: 5286; clauses: 2533; decisions: 3777
iteration: 10; vars: 5748; clauses: 3677; decisions: 3936
iteration: 11; vars: 6210; clauses: 4821; decisions: 4264
iteration: 12; vars: 6672; clauses: 2946; decisions: 4647
iteration: 13; vars: 7134; clauses: 4090; decisions: 5064
iteration: 14; vars: 7596; clauses: 5234; decisions: 5379
iteration: 15; vars: 8058; clauses: 6378; decisions: 5784
iteration: 16; vars: 8520; clauses: 3507; decisions: 6081
iteration: 17; vars: 8982; clauses: 4651; decisions: 6243
iteration: 18; vars: 9444; clauses: 5795; decisions: 6399
iteration: 19; vars: 9906; clauses: 6939; decisions: 6728
iteration: 20; vars: 10368; clauses: 4118; decisions: 6914
iteration: 21; vars: 10830; clauses: 5262; decisions: 7212
iteration: 22; vars: 11292; clauses: 6406; decisions: 7407
iteration: 23; vars: 11754; clauses: 7550; decisions: 7678
iteration: 24; vars: 12216; clauses: 4688; decisions: 7850
iteration: 25; vars: 12678; clauses: 5832; decisions: 8071
iteration: 26; vars: 13140; clauses: 6976; decisions: 8329
iteration: 27; vars: 13602; clauses: 8120; decisions: 8962
iteration: 28; vars: 14064; clauses: 9264; decisions: 9477
iteration: 29; vars: 14526; clauses: 5390; decisions: 9648
iteration: 30; vars: 14988; clauses: 6534; decisions: 9942
iteration: 31; vars: 15450; clauses: 7678; decisions: 10224
iteration: 32; vars: 15912; clauses: 8822; decisions: 10776
iteration: 33; vars: 16374; clauses: 9966; decisions: 10944
iteration: 34; vars: 16836; clauses: 6139; decisions: 11111
iteration: 35; vars: 17298; clauses: 7283; decisions: 11288
iteration: 36; vars: 17760; clauses: 8427; decisions: 11537
iteration: 37; vars: 18222; clauses: 9571; decisions: 11901
iteration: 38; vars: 18684; clauses: 10715; decisions: 12115
iteration: 39; vars: 19146; clauses: 11859; decisions: 12280
iteration: 40; vars: 19608; clauses: 6964; decisions: 12444
iteration: 41; vars: 20070; clauses: 8108; decisions: 12626
iteration: 42; vars: 20532; clauses: 9252; decisions: 12881
iteration: 43; vars: 20994; clauses: 10396; decisions: 13016
iteration: 44; vars: 21456; clauses: 11540; decisions: 13205
iteration: 45; vars: 21918; clauses: 12684; decisions: 13392
iteration: 46; vars: 22380; clauses: 13828; decisions: 13589
iteration: 47; vars: 22842; clauses: 7860; decisions: 13744
iteration: 48; vars: 23304; clauses: 9004; decisions: 13942
iteration: 49; vars: 23766; clauses: 10148; decisions: 14258
iteration: 50; vars: 24228; clauses: 11292; decisions: 14414
iteration: 51; vars: 24690; clauses: 12436; decisions: 14625
iteration: 52; vars: 25152; clauses: 13580; decisions: 14800
iteration: 53; vars: 25614; clauses: 14724; decisions: 14953
iteration: 54; vars: 26076; clauses: 15868; decisions: 15412
iteration: 55; vars: 26538; clauses: 8867; decisions: 15588
iteration: 56; vars: 27000; clauses: 10011; decisions: 15716
iteration: 57; vars: 27462; clauses: 11155; decisions: 15855
iteration: 58; vars: 27924; clauses: 12299; decisions: 16028
iteration: 59; vars: 28386; clauses: 13443; decisions: 16247
iteration: 60; vars: 28848; clauses: 14587; decisions: 16386
iteration: 61; vars: 29310; clauses: 15731; decisions: 16515
iteration: 62; vars: 29772; clauses: 16875; decisions: 16852
iteration: 63; vars: 30234; clauses: 9998; decisions: 16999
iteration: 64; vars: 30696; clauses: 11142; decisions: 17155
iteration: 65; vars: 31158; clauses: 12286; decisions: 17318
iteration: 66; vars: 31620; clauses: 13430; decisions: 17583
iteration: 67; vars: 32082; clauses: 14574; decisions: 17739
iteration: 68; vars: 32544; clauses: 15718; decisions: 18093
iteration: 69; vars: 33006; clauses: 16862; decisions: 18408
