inputs=128 keys=97 outputs=1 gates=418
iteration: 1; vars: 2830; clauses: 2784; decisions: 291
iteration: 2; vars: 3664; clauses: 4816; decisions: 600
iteration: 3; vars: 4498; clauses: 3498; decisions: 1154
iteration: 4; vars: 5332; clauses: 5542; decisions: 1525
iteration: 5; vars: 6166; clauses: 4123; decisions: 1835
iteration: 6; vars: 7000; clauses: 6167; decisions: 2235
iteration: 7; vars: 7834; clauses: 8211; decisions: 2784
iteration: 8; vars: 8668; clauses: 5101; decisions: 3281
iteration: 9; vars: 9502; clauses: 7241; decisions: 3586
iteration: 10; vars: 10336; clauses: 6007; decisions: 4037
iteration: 11; vars: 11170; clauses: 8155; decisions: 4495
iteration: 12; vars: 12004; clauses: 10299; decisions: 5283
iteration: 13; vars: 12838; clauses: 7456; decisions: 5990
iteration: 14; vars: 13672; clauses: 9596; decisions: 6360
iteration: 15; vars: 14506; clauses: 11744; decisions: 7192
iteration: 16; vars: 15340; clauses: 9048; decisions: 7969
iteration: 17; vars: 16174; clauses: 11192; decisions: 9427
iteration: 18; vars: 17008; clauses: 13328; decisions: 9783
iteration: 19; vars: 17842; clauses: 10502; decisions: 10165
iteration: 20; vars: 18676; clauses: 12634; decisions: 11221
iteration: 21; vars: 19510; clauses: 14758; decisions: 11799
iteration: 22; vars: 20344; clauses: 16882; decisions: 13189
iteration: 23; vars: 21178; clauses: 12289; decisions: 13526
iteration: 24; vars: 22012; clauses: 14417; decisions: 13998
iteration: 25; vars: 22846; clauses: 16533; decisions: 14489
iteration: 26; vars: 23680; clauses: 18653; decisions: 15800
iteration: 27; vars: 24514; clauses: 13883; decisions: 16153
iteration: 28; vars: 25348; clauses: 15991; decisions: 17050
iteration: 29; vars: 26182; clauses: 18091; decisions: 18050
iteration: 30; vars: 27016; clauses: 20195; decisions: 18639
iteration: 31; vars: 27850; clauses: 22299; decisions: 19160
iteration: 32; vars: 28684; clauses: 15695; decisions: 19714
iteration: 33; vars: 29518; clauses: 17799; decisions: 21560
iteration: 34; vars: 30352; clauses: 19895; decisions: 21918
iteration: 35; vars: 31186; clauses: 21991; decisions: 23756
iteration: 36; vars: 32020; clauses: 24083; decisions: 24954
iteration: 37; vars: 32854; clauses: 17624; decisions: 25248
iteration: 38; vars: 33688; clauses: 19716; decisions: 25660
iteration: 39; vars: 34522; clauses: 21808; decisions: 26947
iteration: 40; vars: 35356; clauses: 23908; decisions: 27620
iteration: 41; vars: 36190; clauses: 26008; decisions: 29986
iteration: 42; vars: 37024; clauses: 28112; decisions: 30798
iteration: 43; vars: 37858; clauses: 20013; decisions: 31111
iteration: 44; vars: 38692; clauses: 22121; decisions: 31946
iteration: 45; vars: 39526; clauses: 24225; decisions: 34741
iteration: 46; vars: 40360; clauses: 26349; decisions: 35107
iteration: 47; vars: 41194; clauses: 28473; decisions: 35612
iteration: 48; vars: 42028; clauses: 30601; decisions: 36777
iteration: 49; vars: 42862; clauses: 22461; decisions: 37122
iteration: 50; vars: 43696; clauses: 24569; decisions: 37471
iteration: 51; vars: 44530; clauses: 26677; decisions: 37996
iteration: 52; vars: 45364; clauses: 28785; decisions: 38537
iteration: 53; vars: 46198; clauses: 30893; decisions: 38853
iteration: 54; vars: 47032; clauses: 33005; decisions: 39216
iteration: 55; vars: 47866; clauses: 35117; decisions: 40874
iteration: 56; vars: 48700; clauses: 25483; decisions: 41871
iteration: 57; vars: 49534; clauses: 27587; decisions: 42285
iteration: 58; vars: 50368; clauses: 29691; decisions: 42771
iteration: 59; vars: 51202; clauses: 31799; decisions: 43690
iteration: 60; vars: 52036; clauses: 33911; decisions: 44486
iteration: 61; vars: 52870; clauses: 36023; decisions: 45866
iteration: 62; vars: 53704; clauses: 38143; decisions: 46197
iteration: 63; vars: 54538; clauses: 40263; decisions: 46729
iteration: 64; vars: 55372; clauses: 28604; decisions: 47060
iteration: 65; vars: 56206; clauses: 30716; decisions: 47796
iteration: 66; vars: 57040; clauses: 32824; decisions: 48104
iteration: 67; vars: 57874; clauses: 34932; decisions: 49411
iteration: 68; vars: 58708; clauses: 37040; decisions: 49710
iteration: 69; vars: 59542; clauses: 39148; decisions: 50935
iteration: 70; vars: 60376; clauses: 41256; decisions: 51237
iteration: 71; vars: 61210; clauses: 43364; decisions: 51833
iteration: 72; vars: 62044; clauses: 45480; decisions: 52129
iteration: 73; vars: 62878; clauses: 32635; decisions: 52414
iteration: 74; vars: 63712; clauses: 34751; decisions: 52753
iteration: 75; vars: 64546; clauses: 36871; decisions: 53528
iteration: 76; vars: 65380; clauses: 38995; decisions: 54365
iteration: 77; vars: 66214; clauses: 41111; decisions: 55400
iteration: 78; vars: 67048; clauses: 43219; decisions: 56662
iteration: 79; vars: 67882; clauses: 45323; decisions: 56998
iteration: 80; vars: 68716; clauses: 47427; decisions: 58096
iteration: 81; vars: 69550; clauses: 49543; decisions: 58406
iteration: 82; vars: 70384; clauses: 51659; decisions: 58844
iteration: 83; vars: 71218; clauses: 37209; decisions: 59784
iteration: 84; vars: 72052; clauses: 39309; decisions: 60527
iteration: 85; vars: 72886; clauses: 41417; decisions: 60830
iteration: 86; vars: 73720; clauses: 43525; decisions: 62440
iteration: 87; vars: 74554; clauses: 45637; decisions: 63246
iteration: 88; vars: 75388; clauses: 47745; decisions: 63557
iteration: 89; vars: 76222; clauses: 49849; decisions: 64174
iteration: 90; vars: 77056; clauses: 51953; decisions: 65068
iteration: 91; vars: 77890; clauses: 54049; decisions: 65912
iteration: 92; vars: 78724; clauses: 56141; decisions: 66229
iteration: 93; vars: 79558; clauses: 58233; decisions: 67283
iteration: 94; vars: 80392; clauses: 41425; decisions: 67679
iteration: 95; vars: 81226; clauses: 43517; decisions: 67997
iteration: 96; vars: 82060; clauses: 45609; decisions: 69451
iteration: 97; vars: 82894; clauses: 47701; decisions: 70126
iteration: 98; vars: 83728; clauses: 49793; decisions: 70598
iteration: 99; vars: 84562; clauses: 51889; decisions: 71511
iteration: 100; vars: 85396; clauses: 53989; decisions: 72399
iteration: 101; vars: 86230; clauses: 56085; decisions: 73539
iteration: 102; vars: 87064; clauses: 58181; decisions: 74158
iteration: 103; vars: 87898; clauses: 60277; decisions: 74737
iteration: 104; vars: 88732; clauses: 62361; decisions: 75550
iteration: 105; vars: 89566; clauses: 64441; decisions: 76051
iteration: 106; vars: 90400; clauses: 66525; decisions: 78640
iteration: 107; vars: 91234; clauses: 46993; decisions: 78936
iteration: 108; vars: 92068; clauses: 49077; decisions: 79815
iteration: 109; vars: 92902; clauses: 51173; decisions: 80113
iteration: 110; vars: 93736; clauses: 53269; decisions: 82340
iteration: 111; vars: 94570; clauses: 55365; decisions: 82647
