inputs=128 keys=29 outputs=1 gates=214
iteration: 1; vars: 1470; clauses: 932; decisions: 563
iteration: 2; vars: 1896; clauses: 1944; decisions: 1010
iteration: 3; vars: 2322; clauses: 1255; decisions: 1485
iteration: 4; vars: 2748; clauses: 2267; decisions: 1820
iteration: 5; vars: 3174; clauses: 3279; decisions: 2002
iteration: 6; vars: 3600; clauses: 1611; decisions: 2452
iteration: 7; vars: 4026; clauses: 2623; decisions: 2589
iteration: 8; vars: 4452; clauses: 3635; decisions: 2738
iteration: 9; vars: 4878; clauses: 1976; decisions: 3159
iteration: 10; vars: 5304; clauses: 2988; decisions: 3371
iteration: 11; vars: 5730; clauses: 4000; decisions: 3737
iteration: 12; vars: 6156; clauses: 2328; decisions: 4166
iteration: 13; vars: 6582; clauses: 3340; decisions: 4565
iteration: 14; vars: 7008; clauses: 4352; decisions: 4777
iteration: 15; vars: 7434; clauses: 5364; decisions: 4975
iteration: 16; vars: 7860; clauses: 2808; decisions: 5318
iteration: 17; vars: 8286; clauses: 3820; decisions: 5493
iteration: 18; vars: 8712; clauses: 4832; decisions: 5731
iteration: 19; vars: 9138; clauses: 5844; decisions: 5892
iteration: 20; vars: 9564; clauses: 3271; decisions: 6230
iteration: 21; vars: 9990; clauses: 4283; decisions: 6356
iteration: 22; vars: 10416; clauses: 5295; decisions: 6489
iteration: 23; vars: 10842; clauses: 6307; decisions: 6708
iteration: 24; vars: 11268; clauses: 3746; decisions: 7040
iteration: 25; vars: 11694; clauses: 4758; decisions: 7176
iteration: 26; vars: 12120; clauses: 5770; decisions: 7407
iteration: 27; vars: 12546; clauses: 6782; decisions: 7658
iteration: 28; vars: 12972; clauses: 7794; decisions: 7879
iteration: 29; vars: 13398; clauses: 4250; decisions: 8233
iteration: 30; vars: 13824; clauses: 5262; decisions: 8606
iteration: 31; vars: 14250; clauses: 6274; decisions: 8859
iteration: 32; vars: 14676; clauses: 7286; decisions: 9027
iteration: 33; vars: 15102; clauses: 8298; decisions: 9158
iteration: 34; vars: 15528; clauses: 5002; decisions: 9325
iteration: 35; vars: 15954; clauses: 6014; decisions: 9457
iteration: 36; vars: 16380; clauses: 7026; decisions: 9734
iteration: 37; vars: 16806; clauses: 8038; decisions: 9888
iteration: 38; vars: 17232; clauses: 9050; decisions: 10276
iteration: 39; vars: 17658; clauses: 5635; decisions: 10561
iteration: 40; vars: 18084; clauses: 6647; decisions: 10701
iteration: 41; vars: 18510; clauses: 7659; decisions: 10812
iteration: 42; vars: 18936; clauses: 8671; decisions: 11014
iteration: 43; vars: 19362; clauses: 9683; decisions: 11129
iteration: 44; vars: 19788; clauses: 10695; decisions: 11239
iteration: 45; vars: 20214; clauses: 6422; decisions: 11388
iteration: 46; vars: 20640; clauses: 7434; decisions: 11546
iteration: 47; vars: 21066; clauses: 8446; decisions: 11739
iteration: 48; vars: 21492; clauses: 9458; decisions: 12054
iteration: 49; vars: 21918; clauses: 10470; decisions: 12165
iteration: 50; vars: 22344; clauses: 11482; decisions: 12276
iteration: 51; vars: 22770; clauses: 12494; decisions: 12392
iteration: 52; vars: 23196; clauses: 7414; decisions: 12691
iteration: 53; vars: 23622; clauses: 8426; decisions: 12910
iteration: 54; vars: 24048; clauses: 9438; decisions: 13101
iteration: 55; vars: 24474; clauses: 10450; decisions: 13455
iteration: 56; vars: 24900; clauses: 11462; decisions: 13651
iteration: 57; vars: 25326; clauses: 12474; decisions: 13868
iteration: 58; vars: 25752; clauses: 13486; decisions: 14049
iteration: 59; vars: 26178; clauses: 8330; decisions: 14131
iteration: 60; vars: 26604; clauses: 9342; decisions: 14473
iteration: 61; vars: 27030; clauses: 10354; decisions: 14643
iteration: 62; vars: 27456; clauses: 11366; decisions: 14851
iteration: 63; vars: 27882; clauses: 12378; decisions: 15094
iteration: 64; vars: 28308; clauses: 13390; decisions: 15228
iteration: 65; vars: 28734; clauses: 14402; decisions: 15717
iteration: 66; vars: 29160; clauses: 15414; decisions: 15813
iteration: 67; vars: 29586; clauses: 9471; decisions: 15908
iteration: 68; vars: 30012; clauses: 10483; decisions: 16011
iteration: 69; vars: 30438; clauses: 11495; decisions: 16110
iteration: 70; vars: 30864; clauses: 12507; decisions: 16369
iteration: 71; vars: 31290; clauses: 13519; decisions: 16480
iteration: 72; vars: 31716; clauses: 14531; decisions: 16588
iteration: 73; vars: 32142; clauses: 15543; decisions: 16688
iteration: 74; vars: 32568; clauses: 16555; decisions: 16931
iteration: 75; vars: 32994; clauses: 17567; decisions: 17043
iteration: 76; vars: 33420; clauses: 10572; decisions: 17254
iteration: 77; vars: 33846; clauses: 11584; decisions: 17703
iteration: 78; vars: 34272; clauses: 12596; decisions: 17990
iteration: 79; vars: 34698; clauses: 13608; decisions: 18249
iteration: 80; vars: 35124; clauses: 14620; decisions: 18374
iteration: 81; vars: 35550; clauses: 15632; decisions: 18553
iteration: 82; vars: 35976; clauses: 16644; decisions: 18993
iteration: 83; vars: 36402; clauses: 17656; decisions: 19109
iteration: 84; vars: 36828; clauses: 18668; decisions: 19718
iteration: 85; vars: 37254; clauses: 19680; decisions: 19832
iteration: 86; vars: 37680; clauses: 11790; decisions: 20256
iteration: 87; vars: 38106; clauses: 12802; decisions: 20382
iteration: 88; vars: 38532; clauses: 13814; decisions: 20612
iteration: 89; vars: 38958; clauses: 14826; decisions: 20728
iteration: 90; vars: 39384; clauses: 15838; decisions: 20971
iteration: 91; vars: 39810; clauses: 16850; decisions: 21057
