inputs=128 keys=98 outputs=1 gates=421
iteration: 1; vars: 2850; clauses: 2799; decisions: 293
iteration: 2; vars: 3690; clauses: 4839; decisions: 603
iteration: 3; vars: 4530; clauses: 3512; decisions: 1290
iteration: 4; vars: 5370; clauses: 5568; decisions: 1660
iteration: 5; vars: 6210; clauses: 4153; decisions: 1971
iteration: 6; vars: 7050; clauses: 6209; decisions: 2458
iteration: 7; vars: 7890; clauses: 8265; decisions: 3009
iteration: 8; vars: 8730; clauses: 5113; decisions: 3404
iteration: 9; vars: 9570; clauses: 7277; decisions: 3836
iteration: 10; vars: 10410; clauses: 6016; decisions: 4412
iteration: 11; vars: 11250; clauses: 8128; decisions: 5768
iteration: 12; vars: 12090; clauses: 10240; decisions: 7320
iteration: 13; vars: 12930; clauses: 7224; decisions: 7698
iteration: 14; vars: 13770; clauses: 9344; decisions: 9293
iteration: 15; vars: 14610; clauses: 11460; decisions: 10228
iteration: 16; vars: 15450; clauses: 8447; decisions: 10656
iteration: 17; vars: 16290; clauses: 10555; decisions: 11270
iteration: 18; vars: 17130; clauses: 12667; decisions: 11980
iteration: 19; vars: 17970; clauses: 9602; decisions: 12544
iteration: 20; vars: 18810; clauses: 11714; decisions: 13065
iteration: 21; vars: 19650; clauses: 13826; decisions: 15798
iteration: 22; vars: 20490; clauses: 15930; decisions: 16360
iteration: 23; vars: 21330; clauses: 11084; decisions: 16869
iteration: 24; vars: 22170; clauses: 13184; decisions: 18077
iteration: 25; vars: 23010; clauses: 15288; decisions: 18408
iteration: 26; vars: 23850; clauses: 17392; decisions: 18735
iteration: 27; vars: 24690; clauses: 12500; decisions: 19072
iteration: 28; vars: 25530; clauses: 14608; decisions: 19390
iteration: 29; vars: 26370; clauses: 16716; decisions: 19706
iteration: 30; vars: 27210; clauses: 18832; decisions: 20037
iteration: 31; vars: 28050; clauses: 13915; decisions: 20437
iteration: 32; vars: 28890; clauses: 16027; decisions: 21557
iteration: 33; vars: 29730; clauses: 18123; decisions: 21933
iteration: 34; vars: 30570; clauses: 20219; decisions: 23434
iteration: 35; vars: 31410; clauses: 22319; decisions: 23891
iteration: 36; vars: 32250; clauses: 15700; decisions: 24863
iteration: 37; vars: 33090; clauses: 17792; decisions: 25688
iteration: 38; vars: 33930; clauses: 19888; decisions: 26256
iteration: 39; vars: 34770; clauses: 21980; decisions: 27909
iteration: 40; vars: 35610; clauses: 24084; decisions: 28773
iteration: 41; vars: 36450; clauses: 17585; decisions: 30321
iteration: 42; vars: 37290; clauses: 19701; decisions: 30655
iteration: 43; vars: 38130; clauses: 21817; decisions: 31047
iteration: 44; vars: 38970; clauses: 23933; decisions: 33774
iteration: 45; vars: 39810; clauses: 26041; decisions: 34423
iteration: 46; vars: 40650; clauses: 28153; decisions: 34743
iteration: 47; vars: 41490; clauses: 19987; decisions: 35085
iteration: 48; vars: 42330; clauses: 22099; decisions: 35870
iteration: 49; vars: 43170; clauses: 24211; decisions: 36594
iteration: 50; vars: 44010; clauses: 26319; decisions: 37064
iteration: 51; vars: 44850; clauses: 28427; decisions: 37538
iteration: 52; vars: 45690; clauses: 30531; decisions: 38567
iteration: 53; vars: 46530; clauses: 32635; decisions: 39313
iteration: 54; vars: 47370; clauses: 22777; decisions: 39641
iteration: 55; vars: 48210; clauses: 24881; decisions: 40031
iteration: 56; vars: 49050; clauses: 26993; decisions: 40409
iteration: 57; vars: 49890; clauses: 29105; decisions: 42195
iteration: 58; vars: 50730; clauses: 31205; decisions: 42513
iteration: 59; vars: 51570; clauses: 33305; decisions: 43415
iteration: 60; vars: 52410; clauses: 35417; decisions: 43969
iteration: 61; vars: 53250; clauses: 25313; decisions: 44742
iteration: 62; vars: 54090; clauses: 27441; decisions: 45307
iteration: 63; vars: 54930; clauses: 29569; decisions: 46214
iteration: 64; vars: 55770; clauses: 31697; decisions: 47721
iteration: 65; vars: 56610; clauses: 33817; decisions: 48539
iteration: 66; vars: 57450; clauses: 35937; decisions: 49102
iteration: 67; vars: 58290; clauses: 38053; decisions: 50270
iteration: 68; vars: 59130; clauses: 40173; decisions: 50919
iteration: 69; vars: 59970; clauses: 28739; decisions: 52260
iteration: 70; vars: 60810; clauses: 30859; decisions: 53468
iteration: 71; vars: 61650; clauses: 32979; decisions: 54144
iteration: 72; vars: 62490; clauses: 35095; decisions: 55497
iteration: 73; vars: 63330; clauses: 37219; decisions: 56153
iteration: 74; vars: 64170; clauses: 39343; decisions: 58829
iteration: 75; vars: 65010; clauses: 41463; decisions: 59339
iteration: 76; vars: 65850; clauses: 43583; decisions: 60035
iteration: 77; vars: 66690; clauses: 45695; decisions: 60347
iteration: 78; vars: 67530; clauses: 32583; decisions: 61895
iteration: 79; vars: 68370; clauses: 34691; decisions: 62194
iteration: 80; vars: 69210; clauses: 36799; decisions: 62619
iteration: 81; vars: 70050; clauses: 38907; decisions: 63041
iteration: 82; vars: 70890; clauses: 41011; decisions: 64098
iteration: 83; vars: 71730; clauses: 43111; decisions: 64889
iteration: 84; vars: 72570; clauses: 45215; decisions: 65213
iteration: 85; vars: 73410; clauses: 47319; decisions: 65671
iteration: 86; vars: 74250; clauses: 49423; decisions: 67125
iteration: 87; vars: 75090; clauses: 51523; decisions: 67538
iteration: 88; vars: 75930; clauses: 36176; decisions: 68287
iteration: 89; vars: 76770; clauses: 38276; decisions: 69360
iteration: 90; vars: 77610; clauses: 40376; decisions: 70635
iteration: 91; vars: 78450; clauses: 42480; decisions: 72268
iteration: 92; vars: 79290; clauses: 44584; decisions: 72804
iteration: 93; vars: 80130; clauses: 46684; decisions: 73242
iteration: 94; vars: 80970; clauses: 48784; decisions: 73674
iteration: 95; vars: 81810; clauses: 50884; decisions: 74157
iteration: 96; vars: 82650; clauses: 52992; decisions: 75725
iteration: 97; vars: 83490; clauses: 55092; decisions: 76190
iteration: 98; vars: 84330; clauses: 57188; decisions: 76953
iteration: 99; vars: 85170; clauses: 40555; decisions: 77290
iteration: 100; vars: 86010; clauses: 42651; decisions: 77616
iteration: 101; vars: 86850; clauses: 44747; decisions: 77946
iteration: 102; vars: 87690; clauses: 46843; decisions: 78676
iteration: 103; vars: 88530; clauses: 48939; decisions: 79940
iteration: 104; vars: 89370; clauses: 51035; decisions: 80990
iteration: 105; vars: 90210; clauses: 53147; decisions: 81357
iteration: 106; vars: 91050; clauses: 55259; decisions: 82168
iteration: 107; vars: 91890; clauses: 57371; decisions: 82590
iteration: 108; vars: 92730; clauses: 59487; decisions: 82976
iteration: 109; vars: 93570; clauses: 61603; decisions: 84612
iteration: 110; vars: 94410; clauses: 63715; decisions: 85053
iteration: 111; vars: 95250; clauses: 45436; decisions: 85384
iteration: 112; vars: 96090; clauses: 47548; decisions: 85913
iteration: 113; vars: 96930; clauses: 49660; decisions: 86525
iteration: 114; vars: 97770; clauses: 51776; decisions: 87051
iteration: 115; vars: 98610; clauses: 53892; decisions: 88279
iteration: 116; vars: 99450; clauses: 56012; decisions: 88753
iteration: 117; vars: 100290; clauses: 58132; decisions: 90663
iteration: 118; vars: 101130; clauses: 60256; decisions: 92138
iteration: 119; vars: 101970; clauses: 62384; decisions: 92471
iteration: 120; vars: 102810; clauses: 64512; decisions: 94090
iteration: 121; vars: 103650; clauses: 66640; decisions: 94428
iteration: 122; vars: 104490; clauses: 68768; decisions: 94766
iteration: 123; vars: 105330; clauses: 70900; decisions: 95106
iteration: 124; vars: 106170; clauses: 50612; decisions: 95532
iteration: 125; vars: 107010; clauses: 52732; decisions: 96019
iteration: 126; vars: 107850; clauses: 54848; decisions: 96747
iteration: 127; vars: 108690; clauses: 56956; decisions: 97109
iteration: 128; vars: 109530; clauses: 59064; decisions: 99445
iteration: 129; vars: 110370; clauses: 61172; decisions: 99930
iteration: 130; vars: 111210; clauses: 63276; decisions: 100696
iteration: 131; vars: 112050; clauses: 65380; decisions: 102040
iteration: 132; vars: 112890; clauses: 67476; decisions: 102370
iteration: 133; vars: 113730; clauses: 69572; decisions: 102721
iteration: 134; vars: 114570; clauses: 71668; decisions: 103466
iteration: 135; vars: 115410; clauses: 73768; decisions: 104584
iteration: 136; vars: 116250; clauses: 75864; decisions: 105192
iteration: 137; vars: 117090; clauses: 77964; decisions: 107125
iteration: 138; vars: 117930; clauses: 80060; decisions: 107650
iteration: 139; vars: 118770; clauses: 57181; decisions: 107977
iteration: 140; vars: 119610; clauses: 59277; decisions: 108522
iteration: 141; vars: 120450; clauses: 61369; decisions: 109350
iteration: 142; vars: 121290; clauses: 63461; decisions: 110058
iteration: 143; vars: 122130; clauses: 65553; decisions: 110474
iteration: 144; vars: 122970; clauses: 67645; decisions: 110915
iteration: 145; vars: 123810; clauses: 69737; decisions: 111276
iteration: 146; vars: 124650; clauses: 71837; decisions: 112029
iteration: 147; vars: 125490; clauses: 73933; decisions: 112884
iteration: 148; vars: 126330; clauses: 76037; decisions: 113297
iteration: 149; vars: 127170; clauses: 78153; decisions: 113943
iteration: 150; vars: 128010; clauses: 80269; decisions: 114350
iteration: 151; vars: 128850; clauses: 82385; decisions: 114995
iteration: 152; vars: 129690; clauses: 84497; decisions: 115633
iteration: 153; vars: 130530; clauses: 86605; decisions: 117266
iteration: 154; vars: 131370; clauses: 88713; decisions: 119223
iteration: 155; vars: 132210; clauses: 90821; decisions: 119813
iteration: 156; vars: 133050; clauses: 64593; decisions: 120501
iteration: 157; vars: 133890; clauses: 66705; decisions: 121041
iteration: 158; vars: 134730; clauses: 68817; decisions: 121794
iteration: 159; vars: 135570; clauses: 70929; decisions: 122970
iteration: 160; vars: 136410; clauses: 73041; decisions: 123304
iteration: 161; vars: 137250; clauses: 75153; decisions: 123653
iteration: 162; vars: 138090; clauses: 77265; decisions: 125289
iteration: 163; vars: 138930; clauses: 79365; decisions: 125607
iteration: 164; vars: 139770; clauses: 81465; decisions: 127919
iteration: 165; vars: 140610; clauses: 83561; decisions: 128300
iteration: 166; vars: 141450; clauses: 85653; decisions: 128788
iteration: 167; vars: 142290; clauses: 87745; decisions: 129092
iteration: 168; vars: 143130; clauses: 89837; decisions: 129514
iteration: 169; vars: 143970; clauses: 91929; decisions: 130274
iteration: 170; vars: 144810; clauses: 94021; decisions: 131318
iteration: 171; vars: 145650; clauses: 96121; decisions: 131640
iteration: 172; vars: 146490; clauses: 98221; decisions: 131967
iteration: 173; vars: 147330; clauses: 100321; decisions: 132295
iteration: 174; vars: 148170; clauses: 102421; decisions: 132609
iteration: 175; vars: 149010; clauses: 71972; decisions: 133072
iteration: 176; vars: 149850; clauses: 74072; decisions: 133364
iteration: 177; vars: 150690; clauses: 76172; decisions: 133667
iteration: 178; vars: 151530; clauses: 78272; decisions: 134165
iteration: 179; vars: 152370; clauses: 80372; decisions: 135606
iteration: 180; vars: 153210; clauses: 82476; decisions: 136098
iteration: 181; vars: 154050; clauses: 84580; decisions: 136896
iteration: 182; vars: 154890; clauses: 86688; decisions: 137434
iteration: 183; vars: 155730; clauses: 88788; decisions: 138773
iteration: 184; vars: 156570; clauses: 90884; decisions: 141529
iteration: 185; vars: 157410; clauses: 92984; decisions: 141916
iteration: 186; vars: 158250; clauses: 95080; decisions: 142345
iteration: 187; vars: 159090; clauses: 97172; decisions: 143512
iteration: 188; vars: 159930; clauses: 99268; decisions: 144115
iteration: 189; vars: 160770; clauses: 101364; decisions: 145283
iteration: 190; vars: 161610; clauses: 103460; decisions: 146301
iteration: 191; vars: 162450; clauses: 105564; decisions: 146710
iteration: 192; vars: 163290; clauses: 107676; decisions: 147022
iteration: 193; vars: 164130; clauses: 109788; decisions: 147685
iteration: 194; vars: 164970; clauses: 111904; decisions: 148654
iteration: 195; vars: 165810; clauses: 81064; decisions: 149313
iteration: 196; vars: 166650; clauses: 83172; decisions: 150328
iteration: 197; vars: 167490; clauses: 85276; decisions: 151261
iteration: 198; vars: 168330; clauses: 87380; decisions: 152932
iteration: 199; vars: 169170; clauses: 89480; decisions: 153377
iteration: 200; vars: 170010; clauses: 91580; decisions: 155249
iteration: 201; vars: 170850; clauses: 93668; decisions: 155651
iteration: 202; vars: 171690; clauses: 95752; decisions: 155980
iteration: 203; vars: 172530; clauses: 97836; decisions: 156298
iteration: 204; vars: 173370; clauses: 99920; decisions: 157452
iteration: 205; vars: 174210; clauses: 102008; decisions: 158450
iteration: 206; vars: 175050; clauses: 104108; decisions: 158909
iteration: 207; vars: 175890; clauses: 106196; decisions: 161296
iteration: 208; vars: 176730; clauses: 108304; decisions: 161610
iteration: 209; vars: 177570; clauses: 110412; decisions: 161911
iteration: 210; vars: 178410; clauses: 112524; decisions: 162436
iteration: 211; vars: 179250; clauses: 114636; decisions: 164347
iteration: 212; vars: 180090; clauses: 116748; decisions: 164707
iteration: 213; vars: 180930; clauses: 118860; decisions: 165806
iteration: 214; vars: 181770; clauses: 120952; decisions: 166999
iteration: 215; vars: 182610; clauses: 123060; decisions: 167356
iteration: 216; vars: 183450; clauses: 125168; decisions: 168175
iteration: 217; vars: 184290; clauses: 127280; decisions: 168614
iteration: 218; vars: 185130; clauses: 91192; decisions: 168901
iteration: 219; vars: 185970; clauses: 93308; decisions: 169344
iteration: 220; vars: 186810; clauses: 95424; decisions: 169784
iteration: 221; vars: 187650; clauses: 97544; decisions: 170477
iteration: 222; vars: 188490; clauses: 99656; decisions: 171260
iteration: 223; vars: 189330; clauses: 101764; decisions: 172334
iteration: 224; vars: 190170; clauses: 103872; decisions: 173791
iteration: 225; vars: 191010; clauses: 105972; decisions: 174148
iteration: 226; vars: 191850; clauses: 108072; decisions: 174742
iteration: 227; vars: 192690; clauses: 110172; decisions: 175193
iteration: 228; vars: 193530; clauses: 112280; decisions: 176149
iteration: 229; vars: 194370; clauses: 114396; decisions: 176463
iteration: 230; vars: 195210; clauses: 116512; decisions: 177062
iteration: 231; vars: 196050; clauses: 118628; decisions: 178616
iteration: 232; vars: 196890; clauses: 120756; decisions: 178998
iteration: 233; vars: 197730; clauses: 122880; decisions: 179337
iteration: 234; vars: 198570; clauses: 125004; decisions: 180460
iteration: 235; vars: 199410; clauses: 127116; decisions: 182241
iteration: 236; vars: 200250; clauses: 129224; decisions: 182559
iteration: 237; vars: 201090; clauses: 131328; decisions: 183141
