inputs=128 keys=33 outputs=1 gates=226
iteration: 1; vars: 1550; clauses: 1048; decisions: 819
iteration: 2; vars: 2000; clauses: 2148; decisions: 1412
iteration: 3; vars: 2450; clauses: 1381; decisions: 1830
iteration: 4; vars: 2900; clauses: 2481; decisions: 2141
iteration: 5; vars: 3350; clauses: 3581; decisions: 2306
iteration: 6; vars: 3800; clauses: 1796; decisions: 2503
iteration: 7; vars: 4250; clauses: 2896; decisions: 2906
iteration: 8; vars: 4700; clauses: 3996; decisions: 3153
iteration: 9; vars: 5150; clauses: 2236; decisions: 3820
iteration: 10; vars: 5600; clauses: 3336; decisions: 3989
iteration: 11; vars: 6050; clauses: 4436; decisions: 4486
iteration: 12; vars: 6500; clauses: 2694; decisions: 4832
iteration: 13; vars: 6950; clauses: 3794; decisions: 5013
iteration: 14; vars: 7400; clauses: 4894; decisions: 5708
iteration: 15; vars: 7850; clauses: 3175; decisions: 5887
iteration: 16; vars: 8300; clauses: 4275; decisions: 6054
iteration: 17; vars: 8750; clauses: 5375; decisions: 6471
iteration: 18; vars: 9200; clauses: 6475; decisions: 6710
iteration: 19; vars: 9650; clauses: 3780; decisions: 7149
iteration: 20; vars: 10100; clauses: 4880; decisions: 7652
iteration: 21; vars: 10550; clauses: 5980; decisions: 8100
iteration: 22; vars: 11000; clauses: 7080; decisions: 8273
iteration: 23; vars: 11450; clauses: 4528; decisions: 8469
iteration: 24; vars: 11900; clauses: 5628; decisions: 8835
iteration: 25; vars: 12350; clauses: 6728; decisions: 9079
iteration: 26; vars: 12800; clauses: 7828; decisions: 9523
iteration: 27; vars: 13250; clauses: 5228; decisions: 10894
iteration: 28; vars: 13700; clauses: 6328; decisions: 11594
iteration: 29; vars: 14150; clauses: 7428; decisions: 11975
iteration: 30; vars: 14600; clauses: 8528; decisions: 12145
iteration: 31; vars: 15050; clauses: 9628; decisions: 12321
iteration: 32; vars: 15500; clauses: 6052; decisions: 12664
iteration: 33; vars: 15950; clauses: 7152; decisions: 12825
iteration: 34; vars: 16400; clauses: 8252; decisions: 13230
iteration: 35; vars: 16850; clauses: 9352; decisions: 13388
iteration: 36; vars: 17300; clauses: 10452; decisions: 13596
iteration: 37; vars: 17750; clauses: 11552; decisions: 14042
iteration: 38; vars: 18200; clauses: 6954; decisions: 14401
iteration: 39; vars: 18650; clauses: 8054; decisions: 14644
iteration: 40; vars: 19100; clauses: 9154; decisions: 14860
iteration: 41; vars: 19550; clauses: 10254; decisions: 15138
iteration: 42; vars: 20000; clauses: 11354; decisions: 15291
iteration: 43; vars: 20450; clauses: 12454; decisions: 15807
iteration: 44; vars: 20900; clauses: 7866; decisions: 16283
iteration: 45; vars: 21350; clauses: 8966; decisions: 16568
iteration: 46; vars: 21800; clauses: 10066; decisions: 17435
iteration: 47; vars: 22250; clauses: 11166; decisions: 17938
iteration: 48; vars: 22700; clauses: 12266; decisions: 18646
iteration: 49; vars: 23150; clauses: 13366; decisions: 19123
iteration: 50; vars: 23600; clauses: 14466; decisions: 19648
iteration: 51; vars: 24050; clauses: 8868; decisions: 19783
iteration: 52; vars: 24500; clauses: 9968; decisions: 20342
iteration: 53; vars: 24950; clauses: 11068; decisions: 20593
iteration: 54; vars: 25400; clauses: 12168; decisions: 20714
iteration: 55; vars: 25850; clauses: 13268; decisions: 20842
iteration: 56; vars: 26300; clauses: 14368; decisions: 21605
iteration: 57; vars: 26750; clauses: 15468; decisions: 22042
iteration: 58; vars: 27200; clauses: 16568; decisions: 22168
iteration: 59; vars: 27650; clauses: 10060; decisions: 22281
iteration: 60; vars: 28100; clauses: 11160; decisions: 22453
iteration: 61; vars: 28550; clauses: 12260; decisions: 23102
iteration: 62; vars: 29000; clauses: 13360; decisions: 23231
iteration: 63; vars: 29450; clauses: 14460; decisions: 23362
iteration: 64; vars: 29900; clauses: 15560; decisions: 24060
iteration: 65; vars: 30350; clauses: 16660; decisions: 24455
iteration: 66; vars: 30800; clauses: 17760; decisions: 24597
iteration: 67; vars: 31250; clauses: 18860; decisions: 24750
iteration: 68; vars: 31700; clauses: 11420; decisions: 24838
iteration: 69; vars: 32150; clauses: 12520; decisions: 25049
iteration: 70; vars: 32600; clauses: 13620; decisions: 25255
iteration: 71; vars: 33050; clauses: 14720; decisions: 25367
iteration: 72; vars: 33500; clauses: 15820; decisions: 25928
iteration: 73; vars: 33950; clauses: 16920; decisions: 26312
