inputs=128 keys=66 outputs=1 gates=325
iteration: 1; vars: 2210; clauses: 1982; decisions: 798
iteration: 2; vars: 2858; clauses: 3778; decisions: 1033
iteration: 3; vars: 3506; clauses: 2799; decisions: 5095
iteration: 4; vars: 4154; clauses: 4595; decisions: 8602
iteration: 5; vars: 4802; clauses: 3446; decisions: 8837
iteration: 6; vars: 5450; clauses: 5242; decisions: 9700
iteration: 7; vars: 6098; clauses: 4263; decisions: 11762
iteration: 8; vars: 6746; clauses: 6055; decisions: 12123
iteration: 9; vars: 7394; clauses: 7847; decisions: 14260
iteration: 10; vars: 8042; clauses: 5189; decisions: 14499
iteration: 11; vars: 8690; clauses: 6981; decisions: 15132
iteration: 12; vars: 9338; clauses: 8773; decisions: 17196
iteration: 13; vars: 9986; clauses: 6039; decisions: 17480
iteration: 14; vars: 10634; clauses: 7831; decisions: 18254
iteration: 15; vars: 11282; clauses: 9623; decisions: 18591
iteration: 16; vars: 11930; clauses: 7053; decisions: 19187
iteration: 17; vars: 12578; clauses: 8845; decisions: 22377
iteration: 18; vars: 13226; clauses: 10631; decisions: 23164
iteration: 19; vars: 13874; clauses: 12417; decisions: 23668
iteration: 20; vars: 14522; clauses: 8031; decisions: 24998
iteration: 21; vars: 15170; clauses: 9821; decisions: 25399
iteration: 22; vars: 15818; clauses: 11611; decisions: 27268
iteration: 23; vars: 16466; clauses: 13401; decisions: 28545
iteration: 24; vars: 17114; clauses: 9274; decisions: 29204
iteration: 25; vars: 17762; clauses: 11064; decisions: 29936
iteration: 26; vars: 18410; clauses: 12854; decisions: 30188
iteration: 27; vars: 19058; clauses: 14644; decisions: 30617
iteration: 28; vars: 19706; clauses: 10476; decisions: 31031
iteration: 29; vars: 20354; clauses: 12266; decisions: 32267
iteration: 30; vars: 21002; clauses: 14060; decisions: 33098
iteration: 31; vars: 21650; clauses: 15854; decisions: 33335
iteration: 32; vars: 22298; clauses: 17648; decisions: 33873
iteration: 33; vars: 22946; clauses: 12019; decisions: 34238
iteration: 34; vars: 23594; clauses: 13813; decisions: 34732
iteration: 35; vars: 24242; clauses: 15607; decisions: 36178
iteration: 36; vars: 24890; clauses: 17397; decisions: 36931
